time,cars,wait
0,0,0.0
1,1,0.0
2,2,0.0
3,2,0.0
4,2,0.0
5,2,0.0
6,3,0.0
7,3,1.0
8,3,0.0
9,3,0.0
10,3,0.0
11,4,0.0
12,6,0.0
13,6,0.0
14,6,0.0
15,7,0.0
16,8,1.0
17,8,1.0
18,8,0.0
19,8,0.0
20,8,1.0
21,8,2.0
22,10,3.0
23,10,5.0
24,10,7.0
25,11,9.0
26,12,11.0
27,12,14.0
28,13,16.0
29,13,19.0
30,14,22.0
31,15,13.0
32,15,6.0
33,16,2.0
34,17,1.0
35,17,2.0
36,18,3.0
37,18,4.0
38,19,5.0
39,19,7.0
40,19,10.0
41,20,14.0
42,20,19.0
43,21,25.0
44,20,32.0
45,20,40.0
46,20,41.0
47,21,23.0
48,20,11.0
49,20,8.0
50,21,7.0
51,22,6.0
52,23,8.0
53,23,12.0
54,23,17.0
55,24,24.0
56,25,34.0
57,25,44.0
58,25,55.0
59,26,67.0
60,26,80.0
61,26,94.0
62,26,108.0
63,27,88.0
64,28,71.0
65,28,61.0
66,28,46.0
67,28,36.0
68,28,32.0
69,27,29.0
70,27,27.0
71,29,26.0
72,29,35.0
73,29,34.0
74,29,35.0
75,29,43.0
76,30,45.0
77,30,54.0
78,30,64.0
79,30,75.0
80,31,86.0
81,31,70.0
82,31,58.0
83,30,48.0
84,29,40.0
85,30,36.0
86,30,33.0
87,31,30.0
88,31,29.0
89,32,31.0
90,32,42.0
91,33,52.0
92,34,65.0
93,35,79.0
94,35,94.0
95,36,110.0
96,38,127.0
97,37,146.0
98,37,165.0
99,36,172.0
100,36,176.0
101,37,181.0
102,37,166.0
103,37,166.0
104,37,150.0
105,37,134.0
106,38,131.0
107,39,117.0
108,40,102.0
109,40,91.0
110,40,105.0
111,42,101.0
112,43,99.0
113,43,97.0
114,42,100.0
115,42,106.0
116,43,125.0
117,43,147.0
118,43,170.0
119,42,196.0
120,42,182.0
121,42,167.0
122,41,155.0
123,42,141.0
124,42,126.0
125,42,113.0
126,43,100.0
127,42,107.0
128,42,105.0
129,42,93.0
130,42,93.0
131,43,93.0
132,43,76.0
133,43,60.0
134,43,72.0
135,44,87.0
136,43,104.0
137,43,123.0
138,44,141.0
139,44,162.0
140,44,184.0
141,44,207.0
142,45,232.0
143,45,218.0
144,46,208.0
145,46,203.0
146,46,185.0
147,45,171.0
148,45,158.0
149,44,143.0
150,45,144.0
151,45,128.0
152,44,129.0
153,44,114.0
154,44,117.0
155,45,104.0
156,45,90.0
157,45,93.0
158,45,109.0
159,45,114.0
160,46,121.0
161,46,140.0
162,47,161.0
163,47,183.0
164,47,207.0
165,46,234.0
166,46,223.0
167,44,205.0
168,44,190.0
169,43,176.0
170,43,159.0
171,42,144.0
172,42,140.0
173,41,123.0
174,42,124.0
175,42,106.0
176,42,104.0
177,42,83.0
178,43,65.0
179,43,77.0
180,43,73.0
181,43,84.0
182,42,97.0
183,42,110.0
184,43,126.0
185,43,144.0
186,43,162.0
187,43,182.0
188,42,204.0
189,41,227.0
190,41,251.0
191,41,276.0
192,41,254.0
193,40,221.0
194,41,186.0
195,40,158.0
196,40,135.0
197,39,115.0
198,39,111.0
199,40,117.0
200,40,106.0
201,40,95.0
202,40,85.0
203,41,75.0
204,42,82.0
205,42,80.0
206,42,89.0
207,42,101.0
208,43,119.0
209,43,137.0
210,43,157.0
211,44,180.0
212,43,205.0
213,44,229.0
214,43,255.0
215,43,282.0
216,42,309.0
217,43,337.0
218,43,307.0
219,44,274.0
220,43,241.0
221,43,209.0
222,43,176.0
223,43,157.0
224,43,127.0
225,43,120.0
226,43,116.0
227,43,99.0
228,44,85.0
229,44,72.0
230,44,69.0
231,44,73.0
232,44,86.0
233,45,101.0
234,45,119.0
235,45,137.0
236,44,157.0
237,45,178.0
238,44,200.0
239,44,225.0
240,43,250.0
241,43,276.0
242,42,304.0
243,42,331.0
244,43,359.0
245,43,388.0
246,44,419.0
247,44,399.0
248,44,365.0
249,44,329.0
250,44,293.0
251,43,253.0
252,43,239.0
253,43,204.0
254,43,174.0
255,43,179.0
256,43,151.0
257,43,131.0
258,44,100.0
259,44,76.0
260,44,62.0
261,44,71.0
262,45,83.0
263,44,98.0
264,44,112.0
265,44,124.0
266,43,141.0
267,43,160.0
268,43,180.0
269,43,201.0
270,42,225.0
271,43,249.0
272,44,274.0
273,44,301.0
274,44,329.0
275,46,359.0
276,47,387.0
277,47,416.0
278,47,446.0
279,47,416.0
280,48,370.0
281,48,326.0
282,48,285.0
283,48,245.0
284,47,206.0
285,47,172.0
286,47,159.0
287,47,166.0
288,48,162.0
289,47,136.0
290,47,116.0
291,47,95.0
292,47,103.0
293,48,93.0
294,47,112.0
295,47,133.0
296,47,155.0
297,47,178.0
298,49,204.0
299,49,229.0
300,49,259.0
301,49,288.0
302,49,320.0
303,50,352.0
304,50,386.0
305,50,419.0
306,49,454.0
307,49,490.0
308,48,527.0
309,49,564.0
310,49,601.0
311,48,582.0
312,47,540.0
313,48,495.0
314,48,450.0
315,48,405.0
316,47,360.0
317,46,339.0
318,47,291.0
319,47,263.0
320,47,219.0
321,46,201.0
322,46,181.0
323,47,139.0
324,47,119.0
325,47,141.0
326,47,146.0
327,47,171.0
328,47,187.0
329,47,205.0
330,46,223.0
331,47,242.0
332,48,266.0
333,48,290.0
334,48,315.0
335,48,343.0
336,49,371.0
337,49,408.0
338,49,436.0
339,49,465.0
340,49,495.0
341,50,525.0
342,50,560.0
343,49,596.0
344,49,632.0
345,49,669.0
346,49,640.0
347,48,590.0
348,48,540.0
349,48,492.0
350,47,441.0
351,48,389.0
352,47,334.0
353,47,281.0
354,46,287.0
355,46,237.0
356,47,190.0
357,47,162.0
358,47,117.0
359,47,120.0
360,47,121.0
361,48,141.0
362,47,161.0
363,47,184.0
364,47,208.0
365,48,233.0
366,49,260.0
367,49,289.0
368,48,318.0
369,48,349.0
370,48,380.0
371,48,412.0
372,48,446.0
373,47,480.0
374,47,515.0
375,47,551.0
376,47,587.0
377,47,624.0
378,46,661.0
379,45,698.0
380,45,735.0
381,45,706.0
382,44,675.0
383,44,616.0
384,44,559.0
385,43,502.0
386,43,503.0
387,43,441.0
388,43,374.0
389,42,308.0
390,43,275.0
391,43,210.0
392,43,168.0
393,43,134.0
394,43,99.0
395,44,90.0
396,44,82.0
397,44,76.0
398,43,92.0
399,43,110.0
400,44,129.0
401,45,150.0
402,45,171.0
403,44,194.0
404,45,216.0
405,45,241.0
406,45,269.0
407,45,295.0
408,45,324.0
409,46,354.0
410,45,384.0
411,46,416.0
412,46,449.0
413,45,482.0
414,45,516.0
415,45,550.0
416,45,523.0
417,45,472.0
418,44,426.0
419,45,381.0
420,44,357.0
421,45,341.0
422,44,322.0
423,43,281.0
424,43,244.0
425,43,208.0
426,44,175.0
427,44,144.0
428,44,120.0
429,44,115.0
430,45,113.0
431,45,133.0
432,45,153.0
433,45,175.0
434,45,199.0
435,45,226.0
436,46,254.0
437,46,284.0
438,45,312.0
439,45,343.0
440,45,375.0
441,46,407.0
442,46,439.0
443,45,472.0
444,46,505.0
445,46,538.0
446,46,571.0
447,45,605.0
448,45,639.0
449,45,612.0
450,46,557.0
451,46,502.0
452,46,451.0
453,46,424.0
454,45,372.0
455,45,341.0
456,44,291.0
457,44,246.0
458,45,202.0
459,45,186.0
460,44,168.0
461,44,153.0
462,45,97.0
463,45,87.0
464,45,104.0
465,44,122.0
466,44,143.0
467,45,165.0
468,46,190.0
469,45,214.0
470,44,241.0
471,45,271.0
472,45,301.0
473,46,332.0
474,46,364.0
475,46,396.0
476,46,429.0
477,45,463.0
478,45,497.0
479,45,531.0
480,46,566.0
481,46,601.0
482,46,576.0
483,46,524.0
484,45,474.0
485,45,427.0
486,44,381.0
487,44,362.0
488,45,337.0
489,44,295.0
490,44,278.0
491,43,236.0
492,43,197.0
493,44,158.0
494,44,120.0
495,44,116.0
496,44,135.0
497,44,136.0
498,46,159.0
499,45,183.0
