time,cars,wait,queue
274,47,106.0,18
275,47,127.0,20
276,49,127.0,23
277,48,128.0,20
278,49,129.0,21
279,49,117.0,20
280,50,106.0,21
281,49,99.0,20
282,49,93.0,20
283,48,117.0,23
284,47,113.0,23
285,48,109.0,22
286,48,105.0,21
287,47,101.0,19
288,47,99.0,18
289,47,112.0,21
290,47,126.0,21
291,48,120.0,22
292,49,117.0,22
293,49,125.0,22
294,49,117.0,20
295,49,110.0,20
296,50,114.0,22
297,50,106.0,22
298,49,96.0,20
299,48,99.0,21
300,48,91.0,19
301,49,87.0,20
302,48,94.0,18
303,48,91.0,18
304,48,89.0,17
305,49,96.0,18
306,49,83.0,18
307,49,60.0,13
308,48,57.0,14
309,48,54.0,16
310,48,47.0,12
311,47,51.0,12
312,46,47.0,12
313,47,45.0,15
314,47,44.0,13
315,47,51.0,13
316,47,52.0,12
317,47,51.0,12
318,49,52.0,14
319,49,57.0,13
320,49,73.0,15
321,48,67.0,12
322,48,59.0,13
323,49,52.0,15
324,48,46.0,14
325,48,42.0,13
326,48,39.0,14
327,48,41.0,14
328,48,51.0,16
329,47,58.0,15
330,47,60.0,14
331,47,63.0,15
332,48,63.0,13
333,48,64.0,11
334,48,77.0,13
335,48,91.0,14
336,50,81.0,15
337,49,74.0,16
338,48,68.0,15
339,48,63.0,15
340,47,60.0,15
341,47,58.0,15
342,46,59.0,16
343,45,67.0,16
344,44,68.0,15
345,43,69.0,15
346,43,70.0,15
347,43,79.0,15
348,44,82.0,16
349,44,96.0,14
350,44,113.0,16
351,45,106.0,18
352,45,93.0,16
353,45,82.0,14
354,45,72.0,14
355,45,60.0,12
356,44,48.0,11
357,45,39.0,12
358,45,38.0,10
359,45,40.0,11
360,45,38.0,14
361,45,43.0,14
362,46,52.0,14
363,46,66.0,16
364,47,84.0,19
365,47,102.0,17
366,48,94.0,19
367,47,84.0,18
368,47,75.0,17
369,47,66.0,15
370,48,57.0,13
371,47,52.0,15
372,47,57.0,15
373,48,65.0,18
374,48,62.0,16
375,49,63.0,19
376,49,66.0,17
377,49,72.0,16
378,49,85.0,18
379,49,102.0,17
380,50,120.0,20
381,50,119.0,20
382,49,106.0,20
383,48,97.0,20
384,48,92.0,21
385,47,82.0,18
386,47,78.0,22
387,48,71.0,20
388,47,75.0,18
389,47,84.0,19
390,47,80.0,18
391,48,77.0,19
392,47,85.0,17
393,47,79.0,15
394,47,76.0,16
395,47,86.0,15
396,48,75.0,15
397,47,70.0,14
398,47,66.0,15
399,48,58.0,13
400,50,55.0,15
401,49,52.0,14
402,48,49.0,14
403,47,48.0,13
404,47,56.0,14
405,48,64.0,15
406,48,68.0,17
407,48,79.0,17
408,48,87.0,18
409,48,105.0,20
410,48,116.0,19
411,48,110.0,18
412,48,105.0,18
413,48,94.0,16
414,49,84.0,17
415,48,74.0,14
416,48,67.0,14
417,49,71.0,18
418,49,61.0,15
419,49,55.0,14
420,50,60.0,15
421,49,59.0,15
422,49,56.0,14
423,49,60.0,14
424,48,66.0,15
425,48,81.0,15
426,49,77.0,17
427,49,75.0,15
428,49,76.0,15
429,49,69.0,17
430,49,65.0,15
431,50,62.0,17
432,50,60.0,16
433,50,64.0,19
434,49,70.0,19
435,48,69.0,18
436,49,79.0,21
437,49,85.0,20
438,48,99.0,21
439,48,105.0,21
440,48,128.0,22
441,49,123.0,22
442,50,122.0,23
443,50,109.0,22
444,50,100.0,19
445,50,96.0,22
446,50,87.0,18
447,50,86.0,19
448,50,92.0,21
449,49,87.0,21
450,49,82.0,20
451,48,80.0,19
452,49,80.0,20
453,49,83.0,17
454,49,98.0,18
455,49,107.0,19
456,49,89.0,16
457,48,76.0,14
458,48,74.0,16
459,48,67.0,14
460,48,64.0,14
461,48,58.0,14
462,46,68.0,16
463,46,66.0,15
464,46,69.0,18
465,46,74.0,15
466,45,77.0,16
467,45,90.0,17
468,47,92.0,18
469,47,103.0,20
470,47,122.0,20
471,47,121.0,19
472,47,123.0,20
473,49,111.0,22
474,49,102.0,21
475,49,96.0,20
476,50,91.0,23
477,49,86.0,20
478,49,89.0,21
479,48,81.0,21
480,48,84.0,20
481,48,77.0,19
482,48,78.0,17
483,48,77.0,17
484,48,78.0,15
485,49,85.0,17
486,49,79.0,14
487,49,65.0,12
488,49,59.0,12
489,49,54.0,13
490,49,52.0,14
491,50,49.0,13
492,49,58.0,14
493,49,60.0,13
494,47,60.0,14
495,46,61.0,15
496,47,64.0,15
497,46,67.0,13
498,46,71.0,14
499,46,87.0,15
