time,cars,wait
0,2,0.0
1,2,0.0
2,2,0.0
3,2,0.0
4,3,0.0
5,3,0.0
6,3,0.0
7,4,0.0
8,4,0.0
9,5,0.0
10,7,0.0
11,7,0.0
12,7,0.0
13,7,0.0
14,9,0.0
15,9,0.0
16,10,1.0
17,10,2.0
18,11,3.0
19,11,4.0
20,12,5.0
21,12,6.0
22,12,7.0
23,12,8.0
24,12,9.0
25,13,10.0
26,12,12.0
27,12,14.0
28,12,17.0
29,12,21.0
30,12,25.0
31,12,9.0
32,11,4.0
33,12,1.0
34,13,3.0
35,13,6.0
36,13,8.0
37,12,9.0
38,13,12.0
39,14,15.0
40,14,18.0
41,14,22.0
42,15,26.0
43,17,30.0
44,18,34.0
45,18,38.0
46,18,43.0
47,18,33.0
48,19,14.0
49,19,4.0
50,19,1.0
51,20,0.0
52,19,1.0
53,18,3.0
54,18,6.0
55,18,11.0
56,17,16.0
57,16,22.0
58,16,29.0
59,16,36.0
60,17,44.0
61,17,52.0
62,18,61.0
63,17,47.0
64,18,33.0
65,18,19.0
66,18,12.0
67,17,6.0
68,16,0.0
69,18,0.0
70,19,2.0
71,19,5.0
72,19,6.0
73,19,9.0
74,20,12.0
75,20,15.0
76,23,18.0
77,23,21.0
78,23,24.0
79,22,28.0
80,23,32.0
81,23,23.0
82,24,13.0
83,24,7.0
84,24,8.0
85,24,10.0
86,24,15.0
87,24,16.0
88,24,19.0
89,25,23.0
90,25,29.0
91,25,35.0
92,26,43.0
93,26,51.0
94,27,60.0
95,27,70.0
96,29,56.0
97,29,43.0
98,29,29.0
99,30,18.0
100,30,13.0
101,29,5.0
102,29,6.0
103,29,6.0
104,29,7.0
105,29,9.0
106,30,13.0
107,31,19.0
108,31,26.0
109,31,31.0
110,32,38.0
111,34,46.0
112,33,55.0
113,34,64.0
114,33,47.0
115,34,33.0
116,35,24.0
117,35,20.0
118,34,16.0
119,33,14.0
120,33,19.0
121,33,17.0
122,34,19.0
123,33,25.0
124,33,33.0
125,35,41.0
126,35,50.0
127,37,60.0
128,37,72.0
129,38,82.0
130,39,93.0
131,38,105.0
132,38,87.0
133,38,69.0
134,40,54.0
135,39,41.0
136,38,37.0
137,38,34.0
138,36,34.0
139,37,35.0
140,36,46.0
141,36,50.0
142,36,55.0
143,37,66.0
144,37,78.0
145,37,91.0
146,37,104.0
147,38,119.0
148,37,135.0
149,36,150.0
150,36,167.0
151,36,184.0
152,35,164.0
153,34,145.0
154,33,128.0
155,31,111.0
156,31,95.0
157,31,95.0
158,31,82.0
159,31,76.0
160,31,71.0
161,31,70.0
162,33,68.0
163,33,68.0
164,33,65.0
165,33,75.0
166,33,87.0
167,33,100.0
168,34,104.0
169,34,105.0
170,34,107.0
171,35,111.0
172,36,114.0
173,35,121.0
174,36,126.0
175,36,134.0
176,37,119.0
177,38,101.0
178,39,81.0
179,39,62.0
180,39,66.0
181,40,49.0
182,41,33.0
183,41,31.0
184,41,41.0
185,41,52.0
186,41,65.0
187,41,81.0
188,42,98.0
189,43,116.0
190,43,134.0
191,43,154.0
192,42,178.0
193,42,202.0
194,41,229.0
195,41,258.0
196,41,287.0
197,42,279.0
198,42,252.0
199,41,225.0
200,41,200.0
201,40,192.0
202,40,170.0
203,40,147.0
204,41,128.0
205,40,126.0
206,40,110.0
207,40,93.0
208,41,88.0
209,42,70.0
210,42,68.0
211,42,81.0
212,43,96.0
213,42,114.0
214,42,130.0
215,43,149.0
216,43,169.0
217,43,189.0
218,43,212.0
219,43,235.0
220,44,259.0
221,45,285.0
222,45,312.0
223,44,280.0
224,43,248.0
225,46,217.0
226,46,185.0
227,46,158.0
228,44,137.0
229,44,138.0
230,45,134.0
231,45,121.0
232,45,108.0
233,45,97.0
234,46,90.0
235,47,96.0
236,47,87.0
237,47,102.0
