time,cars,wait
0,2,0.0
1,2,0.0
2,2,0.0
3,2,0.0
4,2,0.0
5,2,0.0
6,2,0.0
7,2,0.0
8,3,0.0
9,3,0.0
10,3,0.0
11,3,0.0
12,3,0.0
13,3,0.0
14,3,0.0
15,3,0.0
16,3,1.0
17,5,3.0
18,5,5.0
19,6,7.0
20,6,0.0
21,6,0.0
22,6,0.0
23,7,0.0
24,9,0.0
25,10,1.0
26,10,2.0
27,11,3.0
28,12,4.0
29,13,5.0
30,13,0.0
31,13,0.0
32,14,0.0
33,15,0.0
34,15,0.0
35,15,1.0
36,15,2.0
37,14,3.0
38,14,5.0
39,14,7.0
40,14,1.0
41,14,1.0
42,15,3.0
43,15,5.0
44,15,8.0
45,14,11.0
46,14,14.0
47,15,19.0
48,15,24.0
49,17,32.0
50,17,21.0
51,17,20.0
52,17,11.0
53,19,5.0
54,19,1.0
55,20,2.0
56,19,5.0
57,20,8.0
58,21,12.0
59,21,16.0
60,20,15.0
61,21,7.0
62,23,2.0
63,23,3.0
64,23,5.0
65,25,9.0
66,25,14.0
67,25,19.0
68,25,25.0
69,25,32.0
70,25,24.0
71,25,19.0
72,25,13.0
73,25,10.0
74,25,7.0
75,25,6.0
76,24,7.0
77,23,10.0
78,23,13.0
79,22,17.0
80,22,6.0
81,22,1.0
82,23,2.0
83,24,5.0
84,24,8.0
85,23,12.0
86,23,16.0
87,22,22.0
88,21,28.0
89,22,34.0
90,20,24.0
91,21,15.0
92,21,11.0
93,22,9.0
94,22,10.0
95,23,9.0
96,23,12.0
97,21,9.0
98,21,7.0
99,21,6.0
100,22,5.0
101,22,4.0
102,22,4.0
103,22,6.0
104,24,8.0
105,25,13.0
106,25,19.0
107,24,26.0
108,25,35.0
109,25,44.0
110,26,34.0
111,26,28.0
112,26,20.0
113,26,13.0
114,27,6.0
115,27,10.0
116,28,11.0
117,29,16.0
118,28,21.0
119,28,26.0
120,28,16.0
121,28,10.0
122,29,8.0
123,29,9.0
124,29,11.0
125,30,17.0
126,30,24.0
127,31,34.0
128,29,43.0
129,29,53.0
130,28,46.0
131,30,39.0
132,30,28.0
133,30,24.0
134,31,23.0
135,32,19.0
136,32,15.0
137,32,15.0
138,31,17.0
139,32,20.0
140,33,18.0
141,34,13.0
142,34,12.0
143,34,10.0
144,34,13.0
145,37,15.0
146,37,19.0
147,36,23.0
148,36,29.0
149,37,36.0
150,40,28.0
151,39,20.0
152,39,18.0
153,38,20.0
154,39,24.0
155,40,28.0
156,39,33.0
157,39,39.0
158,37,45.0
159,38,53.0
160,38,45.0
161,38,36.0
162,38,32.0
163,39,31.0
164,40,29.0
165,41,25.0
166,39,21.0
167,39,19.0
168,39,24.0
169,40,33.0
170,41,44.0
171,41,57.0
172,42,52.0
173,43,50.0
174,43,43.0
175,43,41.0
176,43,41.0
177,43,38.0
178,43,40.0
179,44,50.0
180,44,53.0
181,44,59.0
182,45,48.0
183,44,44.0
184,45,38.0
185,45,30.0
186,45,28.0
187,45,27.0
188,45,33.0
189,44,45.0
190,44,54.0
191,44,65.0
192,44,56.0
193,45,50.0
194,45,46.0
195,44,38.0
196,44,39.0
197,44,42.0
198,45,34.0
199,45,28.0
200,45,35.0
201,45,36.0
202,44,30.0
203,45,24.0
204,46,21.0
205,46,15.0
206,46,14.0
207,46,17.0
208,48,23.0
209,48,31.0
210,48,38.0
211,47,50.0
212,47,42.0
213,47,37.0
214,47,35.0
215,46,26.0
216,47,21.0
217,47,19.0
218,48,26.0
219,48,30.0
220,48,33.0
221,48,43.0
222,48,37.0
223,48,28.0
224,48,22.0
225,48,18.0
226,49,15.0
227,49,22.0
228,49,24.0
229,49,27.0
230,50,35.0
231,50,41.0
232,50,35.0
233,50,30.0
234,50,26.0
235,50,24.0
236,49,23.0
237,48,25.0
