time,cars,wait
161,46,20.0
162,46,21.0
163,46,21.0
164,46,19.0
165,47,23.0
166,47,31.0
167,47,40.0
168,47,34.0
169,48,29.0
170,49,26.0
171,48,24.0
172,47,22.0
173,47,27.0
174,47,34.0
175,46,35.0
176,46,41.0
177,45,52.0
178,45,44.0
179,44,36.0
180,43,28.0
181,44,22.0
182,44,22.0
183,44,24.0
184,45,27.0
185,45,25.0
186,44,25.0
187,43,33.0
188,44,25.0
189,43,21.0
190,43,17.0
191,43,17.0
192,44,18.0
193,45,19.0
194,45,19.0
195,45,23.0
196,44,28.0
197,45,38.0
198,45,34.0
199,45,31.0
200,44,27.0
201,44,23.0
202,45,22.0
203,45,24.0
204,45,27.0
205,45,37.0
206,45,43.0
207,44,50.0
208,44,41.0
209,44,34.0
210,44,27.0
211,45,25.0
212,45,27.0
213,46,36.0
214,47,40.0
215,46,42.0
216,46,41.0
217,46,41.0
218,45,42.0
219,45,31.0
220,46,26.0
221,46,20.0
222,46,17.0
223,46,19.0
224,46,19.0
225,48,24.0
226,48,29.0
227,48,33.0
228,48,40.0
229,48,34.0
230,49,27.0
231,49,21.0
232,47,19.0
233,48,22.0
234,48,23.0
235,48,27.0
236,49,38.0
237,49,48.0
238,48,59.0
239,46,51.0
240,47,44.0
241,48,39.0
242,48,38.0
243,48,37.0
244,48,44.0
245,48,48.0
246,48,51.0
247,47,55.0
248,47,66.0
249,47,58.0
250,48,54.0
251,48,39.0
252,48,35.0
253,48,32.0
254,48,31.0
255,48,31.0
256,48,31.0
257,48,30.0
258,48,34.0
259,48,28.0
260,48,23.0
261,48,19.0
262,48,20.0
263,48,22.0
264,49,24.0
265,49,28.0
266,48,35.0
267,48,51.0
268,47,57.0
269,47,47.0
270,47,36.0
271,47,29.0
272,47,26.0
273,47,25.0
274,47,28.0
275,48,35.0
276,49,39.0
277,49,42.0
278,49,52.0
279,49,45.0
280,50,30.0
281,50,26.0
282,50,20.0
283,50,18.0
284,48,21.0
285,48,21.0
286,49,25.0
287,50,28.0
288,50,29.0
289,49,24.0
290,48,19.0
291,48,15.0
292,49,17.0
293,49,18.0
294,50,24.0
295,48,28.0
296,48,35.0
297,47,47.0
298,45,60.0
299,46,51.0
300,46,41.0
301,46,28.0
302,46,25.0
303,46,25.0
304,48,29.0
305,48,39.0
306,49,44.0
307,49,56.0
308,49,64.0
309,50,60.0
310,50,60.0
311,50,48.0
312,49,38.0
313,49,34.0
314,49,34.0
315,49,43.0
316,49,51.0
317,48,51.0
318,47,62.0
319,47,53.0
320,48,48.0
321,48,46.0
322,48,35.0
323,48,32.0
324,48,29.0
325,50,32.0
326,49,38.0
327,50,39.0
328,50,45.0
329,50,34.0
330,50,28.0
331,49,21.0
332,49,15.0
333,49,16.0
334,49,21.0
335,49,23.0
336,49,22.0
337,49,32.0
338,49,40.0
339,49,36.0
340,49,29.0
341,49,25.0
342,49,23.0
343,49,29.0
344,48,26.0
345,50,24.0
346,50,27.0
347,50,29.0
348,50,37.0
349,50,31.0
350,48,22.0
351,48,14.0
352,48,10.0
353,48,15.0
354,48,19.0
355,48,27.0
356,48,35.0
357,49,50.0
358,48,63.0
359,48,62.0
360,47,59.0
361,47,52.0
362,48,48.0
363,48,47.0
364,49,43.0
365,49,48.0
366,48,50.0
367,48,44.0
368,48,48.0
369,48,39.0
370,48,32.0
371,48,29.0
372,48,29.0
373,48,29.0
374,49,34.0
375,49,41.0
376,49,49.0
377,49,57.0
378,49,66.0
379,49,56.0
380,49,47.0
381,49,41.0
382,48,43.0
383,48,41.0
384,48,40.0
385,49,41.0
386,48,53.0
387,47,59.0
388,47,69.0
389,45,54.0
390,46,42.0
391,45,33.0
392,46,27.0
393,46,24.0
394,46,25.0
395,48,31.0
396,50,35.0
397,49,40.0
398,49,49.0
399,48,42.0
400,48,33.0
401,49,29.0
402,49,25.0
403,49,23.0
404,49,24.0
405,48,27.0
406,48,34.0
407,48,40.0
408,48,48.0
409,46,43.0
410,46,36.0
411,46,29.0
412,46,27.0
413,47,26.0
414,48,34.0
415,47,42.0
416,47,44.0
417,47,50.0
418,46,57.0
419,46,47.0
420,45,38.0
421,46,30.0
422,46,25.0
423,46,22.0
424,46,26.0
425,47,26.0
426,46,29.0
427,46,31.0
428,44,39.0
429,44,30.0
430,45,28.0
431,45,23.0
432,45,25.0
433,45,24.0
434,47,36.0
435,48,40.0
436,46,42.0
437,46,48.0
438,45,60.0
439,45,49.0
440,46,47.0
441,46,40.0
442,46,45.0
443,46,43.0
444,47,40.0
445,49,38.0
446,47,35.0
447,47,40.0
448,47,42.0
449,46,38.0
450,47,28.0
451,48,23.0
452,48,26.0
453,48,20.0
454,48,19.0
455,49,23.0
456,48,25.0
457,48,34.0
458,48,41.0
459,49,35.0
460,48,32.0
461,49,33.0
462,49,41.0
463,49,47.0
464,49,59.0
465,49,62.0
466,48,65.0
467,48,72.0
468,49,80.0
469,48,72.0
470,47,64.0
471,47,61.0
472,47,53.0
473,47,45.0
474,48,34.0
475,48,40.0
476,48,36.0
477,49,38.0
478,48,42.0
479,48,47.0
480,48,42.0
481,48,32.0
482,49,27.0
483,49,26.0
484,49,28.0
485,49,34.0
486,49,38.0
487,48,51.0
488,49,58.0
489,49,69.0
490,48,57.0
491,48,49.0
492,47,43.0
493,47,40.0
494,47,38.0
495,47,46.0
496,49,49.0
497,49,56.0
498,49,55.0
499,48,57.0
