time,cars,wait
0,2,0.0
1,2,0.0
2,2,0.0
3,2,0.0
4,3,0.0
5,3,0.0
6,3,0.0
7,4,0.0
8,4,0.0
9,5,0.0
10,7,0.0
11,7,0.0
12,7,0.0
13,7,0.0
14,9,0.0
15,9,0.0
16,10,0.0
17,10,1.0
18,11,2.0
19,11,3.0
20,12,4.0
21,12,0.0
22,12,0.0
23,12,0.0
24,12,0.0
25,13,0.0
26,12,0.0
27,12,1.0
28,12,3.0
29,13,5.0
30,13,7.0
31,13,1.0
32,12,0.0
33,14,2.0
34,15,6.0
35,15,10.0
36,15,14.0
37,15,18.0
38,16,23.0
39,16,28.0
40,16,33.0
41,16,31.0
42,15,31.0
43,18,35.0
44,19,39.0
45,19,43.0
46,19,47.0
47,18,51.0
48,18,56.0
49,18,61.0
50,18,66.0
51,18,71.0
52,18,76.0
53,18,81.0
54,18,86.0
55,18,91.0
56,17,96.0
57,16,102.0
58,16,108.0
59,15,116.0
60,16,124.0
61,15,133.0
62,16,142.0
63,15,82.0
64,17,29.0
65,17,7.0
66,17,1.0
67,19,3.0
68,19,5.0
69,20,7.0
70,20,9.0
71,20,11.0
72,20,13.0
73,21,0.0
74,21,0.0
75,21,1.0
76,24,3.0
77,24,5.0
78,23,8.0
79,23,12.0
80,23,17.0
81,25,22.0
82,24,28.0
83,24,34.0
84,23,41.0
85,23,48.0
86,25,55.0
87,25,38.0
88,25,24.0
89,24,11.0
90,24,4.0
91,24,1.0
92,24,3.0
93,23,2.0
94,23,4.0
95,24,7.0
96,26,11.0
97,26,14.0
98,26,6.0
99,27,1.0
100,27,2.0
101,27,3.0
102,27,7.0
103,26,12.0
104,27,15.0
105,27,22.0
106,27,30.0
107,27,37.0
108,27,31.0
109,28,25.0
110,29,18.0
111,31,17.0
112,31,16.0
113,30,16.0
114,30,19.0
115,30,27.0
116,31,35.0
117,30,45.0
118,30,41.0
119,30,36.0
120,32,29.0
121,31,24.0
122,32,19.0
123,33,17.0
124,34,19.0
125,34,26.0
126,35,37.0
127,34,47.0
128,35,43.0
129,36,34.0
130,37,27.0
131,37,21.0
132,38,17.0
133,37,18.0
134,36,11.0
135,36,12.0
136,36,11.0
137,36,11.0
138,36,12.0
139,36,15.0
140,37,21.0
141,37,27.0
142,38,34.0
143,37,28.0
144,38,25.0
145,37,23.0
146,37,23.0
147,37,24.0
148,36,22.0
149,36,27.0
150,34,30.0
151,34,34.0
152,35,44.0
153,35,36.0
154,35,30.0
155,35,22.0
156,35,16.0
157,37,16.0
158,38,18.0
159,38,18.0
160,37,19.0
161,38,21.0
162,38,26.0
163,38,31.0
164,37,38.0
165,36,45.0
166,37,53.0
167,38,39.0
168,39,36.0
169,39,37.0
170,39,38.0
171,40,41.0
172,39,53.0
173,39,56.0
174,38,61.0
175,37,65.0
176,38,71.0
177,39,57.0
178,40,49.0
179,40,41.0
180,40,34.0
181,42,30.0
182,42,32.0
183,43,40.0
184,42,43.0
185,42,40.0
186,43,41.0
187,42,36.0
188,42,36.0
189,43,40.0
190,44,37.0
191,44,38.0
192,44,44.0
193,44,43.0
194,44,42.0
195,45,44.0
196,45,46.0
197,46,33.0
198,47,29.0
199,47,30.0
200,46,33.0
201,46,31.0
202,47,30.0
203,47,34.0
204,47,38.0
205,45,46.0
206,46,54.0
207,45,52.0
208,46,42.0
209,45,34.0
210,45,28.0
211,45,24.0
212,46,23.0
213,46,23.0
214,46,33.0
215,45,38.0
216,46,45.0
217,46,38.0
218,47,31.0
219,47,25.0
220,47,25.0
221,48,28.0
222,48,27.0
223,46,27.0
224,46,34.0
225,45,43.0
226,45,47.0
227,45,56.0
228,45,53.0
229,45,39.0
230,46,30.0
231,46,24.0
232,47,23.0
233,47,20.0
234,47,29.0
235,48,29.0
236,48,31.0
237,49,37.0
