time,cars,wait,queue
318,48,129.0,19
319,48,147.0,19
320,48,166.0,19
321,49,185.0,20
322,48,205.0,20
323,49,226.0,22
324,47,248.0,22
325,47,270.0,23
326,47,293.0,24
327,47,317.0,23
328,45,342.0,24
329,45,368.0,25
330,44,394.0,25
331,43,364.0,24
332,43,335.0,23
333,43,305.0,22
334,42,273.0,19
335,42,241.0,18
336,41,207.0,15
337,42,199.0,17
338,42,169.0,16
339,42,184.0,15
340,42,154.0,15
341,42,127.0,15
342,43,121.0,18
343,44,95.0,14
344,44,71.0,12
345,44,82.0,12
346,43,95.0,13
347,44,110.0,16
348,44,126.0,15
349,44,143.0,16
350,44,162.0,19
351,45,182.0,20
352,45,204.0,22
353,44,226.0,21
354,44,250.0,24
355,44,276.0,26
356,44,302.0,25
357,44,330.0,28
358,45,360.0,30
359,45,391.0,31
360,44,422.0,30
361,44,400.0,29
362,44,363.0,29
363,45,325.0,28
364,45,290.0,28
365,45,251.0,25
366,45,240.0,23
367,45,206.0,22
368,44,189.0,19
369,44,157.0,18
370,44,143.0,18
371,43,134.0,15
372,44,106.0,14
373,44,89.0,12
374,44,65.0,11
375,44,77.0,11
376,44,79.0,13
377,44,94.0,15
378,44,111.0,16
379,45,128.0,17
380,46,148.0,20
381,46,170.0,22
382,45,194.0,23
383,44,217.0,23
384,44,242.0,24
385,45,269.0,28
386,46,296.0,27
387,45,324.0,27
388,45,354.0,29
389,44,384.0,29
390,45,415.0,31
391,45,376.0,30
392,45,338.0,28
393,44,303.0,27
394,44,269.0,24
395,45,232.0,22
396,45,211.0,21
397,45,193.0,18
398,45,164.0,19
399,46,155.0,19
400,46,129.0,17
401,46,110.0,16
402,46,106.0,15
403,46,100.0,16
404,47,75.0,16
405,47,77.0,13
406,47,92.0,14
407,45,109.0,16
408,45,127.0,17
409,46,146.0,19
410,46,166.0,19
411,46,189.0,24
412,46,214.0,24
413,45,239.0,24
414,45,266.0,27
415,46,293.0,27
416,45,321.0,27
417,45,350.0,28
418,44,380.0,29
419,46,411.0,32
420,46,442.0,31
421,46,421.0,29
422,45,404.0,31
423,45,366.0,28
424,46,332.0,30
425,46,298.0,26
426,46,258.0,24
427,44,264.0,24
428,44,223.0,20
429,45,188.0,20
430,44,167.0,18
431,44,146.0,16
432,44,135.0,16
433,45,104.0,16
434,45,73.0,14
435,45,83.0,12
436,45,89.0,14
437,45,94.0,13
438,46,110.0,16
439,45,128.0,18
440,45,148.0,19
441,44,170.0,22
442,45,193.0,23
443,45,217.0,23
444,45,242.0,25
445,44,271.0,28
446,45,298.0,29
447,45,326.0,27
448,45,357.0,31
449,45,388.0,30
450,44,419.0,30
451,45,381.0,30
452,46,344.0,31
453,46,308.0,28
454,46,270.0,25
455,45,251.0,24
456,46,220.0,23
457,45,227.0,23
458,45,198.0,22
459,45,190.0,21
460,46,164.0,20
461,45,138.0,17
462,45,124.0,16
463,45,101.0,15
464,45,91.0,15
465,46,97.0,16
466,45,115.0,17
467,45,134.0,18
468,45,155.0,20
469,46,177.0,23
470,46,202.0,24
471,45,227.0,25
472,45,254.0,26
473,45,282.0,28
474,46,311.0,29
475,46,343.0,32
476,45,373.0,30
477,45,405.0,31
478,44,437.0,31
479,46,469.0,33
480,47,503.0,34
481,46,480.0,30
482,45,459.0,30
483,45,418.0,30
484,46,376.0,30
485,46,336.0,28
486,46,294.0,25
487,45,273.0,24
488,45,255.0,22
489,45,234.0,22
490,45,194.0,19
491,44,158.0,17
492,44,145.0,16
493,45,108.0,14
494,45,81.0,13
495,45,79.0,12
496,45,77.0,11
497,45,92.0,14
498,45,107.0,16
499,45,124.0,18
