time,cars,wait
289,42,117.0
290,43,136.0
291,43,158.0
292,43,180.0
293,43,203.0
294,44,228.0
295,44,255.0
296,45,283.0
297,44,311.0
298,44,341.0
299,43,372.0
300,43,403.0
301,43,436.0
302,43,469.0
303,43,502.0
304,43,535.0
305,44,568.0
306,43,543.0
307,43,489.0
308,42,434.0
309,42,384.0
310,43,338.0
311,43,346.0
312,43,305.0
313,43,264.0
314,43,224.0
315,44,195.0
316,43,162.0
317,43,134.0
318,43,108.0
319,44,100.0
320,44,117.0
321,44,111.0
322,45,131.0
323,45,138.0
324,46,145.0
325,46,154.0
326,46,163.0
327,45,175.0
328,46,189.0
329,45,202.0
330,46,217.0
331,46,240.0
332,47,255.0
333,47,270.0
334,47,285.0
335,48,300.0
336,48,313.0
337,49,333.0
338,48,297.0
339,48,263.0
340,47,229.0
341,47,199.0
342,48,174.0
343,48,151.0
344,48,131.0
345,47,134.0
346,47,128.0
347,46,111.0
348,47,106.0
349,47,93.0
350,46,82.0
351,46,93.0
352,48,109.0
353,48,126.0
354,48,146.0
355,47,168.0
356,46,193.0
357,46,220.0
358,45,248.0
359,45,276.0
360,44,304.0
361,44,333.0
362,43,363.0
363,43,394.0
364,44,425.0
365,44,457.0
366,44,489.0
367,43,522.0
368,42,555.0
369,43,513.0
370,42,473.0
371,42,432.0
372,41,388.0
373,41,346.0
374,42,303.0
375,42,258.0
376,42,238.0
377,41,219.0
378,42,174.0
379,43,138.0
380,43,92.0
381,43,79.0
382,43,66.0
383,43,78.0
384,43,93.0
385,43,110.0
386,43,129.0
387,42,149.0
388,43,171.0
389,44,194.0
390,43,219.0
391,43,244.0
392,43,271.0
393,44,299.0
394,44,329.0
395,44,358.0
396,43,389.0
397,43,405.0
398,45,416.0
399,44,428.0
400,44,440.0
401,44,449.0
402,44,459.0
403,46,471.0
404,46,431.0
405,46,380.0
406,46,332.0
407,48,329.0
408,48,284.0
409,48,240.0
410,48,203.0
411,49,183.0
412,48,156.0
413,48,134.0
414,47,115.0
415,48,99.0
416,48,115.0
417,48,103.0
418,48,112.0
419,48,124.0
420,50,136.0
421,50,150.0
422,50,165.0
423,50,181.0
424,50,206.0
425,50,223.0
426,50,240.0
427,49,268.0
428,49,289.0
429,49,310.0
430,50,330.0
431,50,350.0
432,50,369.0
433,50,393.0
434,49,417.0
435,48,441.0
436,49,465.0
437,49,489.0
438,49,514.0
439,47,477.0
440,47,441.0
441,46,401.0
442,46,361.0
443,44,322.0
444,44,281.0
445,43,296.0
446,43,253.0
447,42,211.0
448,43,170.0
449,43,124.0
450,43,84.0
451,43,47.0
452,43,59.0
453,44,72.0
454,45,82.0
455,45,95.0
456,45,110.0
457,44,126.0
458,47,143.0
459,47,158.0
460,46,176.0
461,46,195.0
462,44,214.0
463,45,235.0
464,45,256.0
465,45,277.0
466,43,298.0
467,43,320.0
468,44,343.0
469,44,367.0
470,43,390.0
471,42,417.0
472,41,444.0
473,41,473.0
474,42,436.0
475,42,394.0
476,41,354.0
477,41,339.0
478,42,296.0
479,42,252.0
480,42,211.0
481,42,198.0
482,43,164.0
483,43,158.0
484,44,128.0
485,44,128.0
486,44,77.0
487,45,65.0
488,46,79.0
489,45,95.0
490,44,112.0
491,44,130.0
492,45,150.0
493,46,170.0
494,46,192.0
495,45,215.0
496,44,240.0
497,46,265.0
498,46,292.0
499,46,319.0
