time,cars,wait
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,3,0.0
5,4,0.0
6,5,0.0
7,5,0.0
8,5,0.0
9,5,0.0
10,6,0.0
11,6,0.0
12,6,0.0
13,6,0.0
14,7,0.0
15,8,0.0
16,9,0.0
17,9,0.0
18,9,0.0
19,11,0.0
20,12,0.0
21,12,1.0
22,12,2.0
23,13,4.0
24,14,6.0
25,15,8.0
26,14,10.0
27,15,12.0
28,17,14.0
29,16,16.0
30,16,18.0
31,17,1.0
32,17,0.0
33,18,0.0
34,18,0.0
35,19,0.0
36,19,0.0
37,19,0.0
38,20,2.0
39,21,4.0
40,21,6.0
41,21,10.0
42,21,15.0
43,23,21.0
44,24,29.0
45,24,36.0
46,24,21.0
47,24,7.0
48,23,4.0
49,24,4.0
50,24,4.0
51,24,7.0
52,26,10.0
53,27,13.0
54,28,18.0
55,28,24.0
56,29,30.0
57,30,36.0
58,31,43.0
59,32,50.0
60,32,57.0
61,31,64.0
62,32,46.0
63,32,30.0
64,32,12.0
65,31,5.0
66,30,3.0
67,30,6.0
68,29,9.0
69,29,12.0
70,29,17.0
71,30,22.0
72,31,29.0
73,31,37.0
74,32,46.0
75,33,56.0
76,33,67.0
77,33,78.0
78,33,91.0
79,33,104.0
80,32,89.0
81,32,65.0
82,31,49.0
83,32,36.0
84,31,24.0
85,32,19.0
86,31,16.0
87,31,20.0
88,31,22.0
89,31,21.0
90,32,27.0
91,32,35.0
92,33,44.0
93,33,54.0
94,33,64.0
95,34,76.0
96,34,90.0
97,34,106.0
98,34,122.0
99,33,107.0
100,34,92.0
101,33,77.0
102,33,63.0
103,33,49.0
104,33,42.0
105,33,47.0
106,34,42.0
107,33,38.0
108,34,33.0
109,35,33.0
110,36,33.0
111,36,40.0
112,36,49.0
113,37,59.0
114,37,69.0
115,38,80.0
116,37,93.0
117,38,107.0
118,39,124.0
119,40,99.0
120,39,74.0
121,38,65.0
122,38,57.0
123,38,50.0
124,40,43.0
125,39,51.0
126,39,53.0
127,39,52.0
128,40,52.0
129,41,58.0
130,41,70.0
131,41,79.0
132,41,89.0
133,42,105.0
134,42,123.0
135,42,143.0
136,43,164.0
137,43,187.0
138,42,211.0
139,43,201.0
140,42,180.0
141,42,163.0
142,43,144.0
143,44,126.0
144,43,122.0
145,43,106.0
146,42,90.0
147,42,81.0
148,43,91.0
149,43,86.0
150,43,83.0
151,43,90.0
152,43,90.0
153,44,101.0
154,44,120.0
155,44,141.0
156,43,164.0
157,42,189.0
158,43,214.0
159,44,240.0
160,44,268.0
161,44,298.0
162,44,269.0
163,44,243.0
164,44,216.0
165,43,192.0
166,44,171.0
167,43,170.0
168,44,155.0
169,44,138.0
170,44,137.0
171,45,122.0
172,45,124.0
173,46,111.0
174,46,100.0
175,46,103.0
176,47,107.0
177,48,128.0
178,48,150.0
179,47,174.0
180,47,201.0
181,48,228.0
182,48,259.0
183,48,291.0
184,47,323.0
185,47,300.0
186,49,277.0
187,48,256.0
188,48,234.0
189,47,212.0
190,46,191.0
191,47,171.0
192,47,183.0
193,46,177.0
194,46,160.0
195,46,161.0
196,47,145.0
197,47,130.0
198,47,135.0
199,47,140.0
200,47,163.0
201,47,188.0
202,47,213.0
203,47,241.0
204,47,269.0
205,47,300.0
206,48,333.0
207,47,367.0
208,47,403.0
209,46,439.0
210,47,429.0
211,46,399.0
212,46,368.0
213,45,338.0
214,46,328.0
215,46,295.0
216,46,277.0
217,44,238.0
218,44,204.0
219,45,186.0
220,45,152.0
221,45,135.0
222,45,119.0
223,46,87.0
224,46,82.0
225,46,95.0
226,45,110.0
227,45,126.0
228,47,145.0
229,48,166.0
230,47,187.0
231,47,211.0
232,45,237.0
233,46,265.0
234,46,285.0
235,46,306.0
236,46,328.0
237,47,351.0
238,47,375.0
239,47,346.0
240,48,318.0
241,48,317.0
242,48,278.0
243,48,246.0
244,49,211.0
245,49,178.0
246,49,153.0
247,49,139.0
248,49,144.0
249,48,121.0
250,48,105.0
251,48,88.0
252,49,103.0
253,49,114.0
254,49,130.0
255,49,150.0
256,50,177.0
257,50,205.0
258,50,235.0
259,50,268.0
260,50,302.0
261,50,336.0
262,50,371.0
263,49,408.0
264,48,445.0
265,49,482.0
266,49,519.0
267,48,556.0
268,47,593.0
269,47,630.0
270,47,586.0
271,47,544.0
272,47,500.0
273,46,452.0
274,45,407.0
275,46,359.0
276,45,311.0
277,45,263.0
278,45,216.0
279,46,188.0
280,46,163.0
281,46,133.0
282,46,80.0
283,46,73.0
284,46,90.0
285,45,108.0
286,45,128.0
287,45,150.0
288,46,172.0
289,45,196.0
290,46,222.0
291,47,248.0
292,48,276.0
293,48,305.0
294,48,334.0
295,49,364.0
296,48,396.0
297,48,428.0
298,49,462.0
299,48,496.0
300,49,531.0
301,48,566.0
302,48,601.0
303,47,637.0
304,47,673.0
305,47,646.0
306,46,619.0
307,46,565.0
308,45,512.0
309,46,459.0
310,45,433.0
311,45,380.0
312,44,325.0
313,43,290.0
314,44,239.0
315,44,217.0
316,44,188.0
317,44,149.0
318,45,97.0
319,45,88.0
320,45,77.0
321,45,87.0
322,45,99.0
323,46,114.0
324,46,128.0
325,46,144.0
326,45,162.0
327,45,182.0
328,45,204.0
329,44,227.0
330,43,251.0
331,42,278.0
332,43,300.0
333,43,317.0
334,43,336.0
335,43,353.0
336,43,371.0
337,46,394.0
338,46,416.0
339,46,435.0
340,46,393.0
341,46,350.0
342,48,311.0
343,48,271.0
344,48,236.0
345,48,205.0
346,48,201.0
347,49,175.0
348,49,148.0
349,48,139.0
350,48,117.0
351,48,106.0
352,48,108.0
353,49,86.0
354,49,101.0
355,48,118.0
356,48,136.0
357,47,156.0
358,48,177.0
359,48,199.0
360,46,222.0
361,46,247.0
362,45,272.0
363,44,298.0
364,43,324.0
365,42,351.0
366,42,379.0
367,41,408.0
368,41,437.0
369,40,466.0
370,41,497.0
371,41,528.0
372,41,559.0
373,41,590.0
374,41,622.0
375,41,588.0
376,42,540.0
377,41,491.0
378,40,441.0
379,41,389.0
380,42,336.0
381,41,307.0
382,40,250.0
383,40,207.0
384,41,182.0
385,42,135.0
386,42,117.0
387,42,99.0
388,43,79.0
389,43,62.0
390,44,74.0
391,44,86.0
392,43,99.0
393,43,113.0
394,44,128.0
395,45,144.0
396,45,160.0
397,43,177.0
398,42,194.0
399,42,212.0
400,42,230.0
401,41,248.0
402,41,266.0
403,40,285.0
404,40,305.0
405,39,325.0
406,39,346.0
407,38,369.0
408,38,392.0
409,38,416.0
410,38,375.0
411,38,330.0
412,39,288.0
413,38,248.0
414,39,210.0
415,38,177.0
