time,cars,wait,queue
332,39,267.0,21
333,40,235.0,23
334,39,205.0,21
335,39,179.0,19
336,39,157.0,19
337,39,136.0,17
338,39,129.0,18
339,39,130.0,16
340,39,138.0,18
341,40,126.0,19
342,40,115.0,16
343,41,106.0,16
344,41,101.0,14
345,41,119.0,17
346,42,137.0,19
347,42,158.0,20
348,43,180.0,23
349,43,203.0,22
350,45,228.0,26
351,44,250.0,23
352,45,275.0,25
353,44,303.0,27
354,44,331.0,27
355,44,360.0,29
356,44,389.0,29
357,44,420.0,30
358,44,451.0,31
359,45,482.0,31
360,44,513.0,30
361,45,492.0,31
362,44,441.0,28
363,45,391.0,28
364,44,345.0,27
365,45,300.0,26
366,44,258.0,21
367,44,217.0,21
368,44,194.0,19
369,45,200.0,19
370,44,168.0,17
371,44,140.0,16
372,44,120.0,15
373,44,98.0,13
374,45,108.0,15
375,45,97.0,12
376,45,89.0,13
377,45,100.0,12
378,45,113.0,14
379,45,128.0,15
380,45,144.0,16
381,46,160.0,18
382,45,177.0,18
383,45,196.0,21
384,45,215.0,19
385,43,234.0,19
386,43,254.0,20
387,43,274.0,22
388,42,295.0,21
389,42,316.0,22
390,41,337.0,21
391,40,305.0,19
392,40,271.0,20
393,40,240.0,19
394,40,210.0,17
395,40,204.0,17
396,39,176.0,15
397,39,154.0,16
398,38,134.0,15
399,38,116.0,15
400,39,100.0,15
401,39,106.0,14
402,39,102.0,15
403,40,88.0,15
404,40,97.0,15
405,41,114.0,17
406,40,132.0,17
407,40,152.0,20
408,41,172.0,21
409,41,194.0,21
410,42,216.0,22
411,41,239.0,22
412,42,263.0,24
413,42,288.0,25
414,43,315.0,27
415,43,342.0,26
416,43,370.0,28
417,43,398.0,28
418,43,428.0,29
419,43,458.0,30
420,43,488.0,29
421,44,464.0,30
422,43,410.0,26
423,44,359.0,26
424,43,313.0,25
425,44,265.0,22
426,43,241.0,20
427,43,219.0,22
428,42,183.0,19
429,43,189.0,21
430,43,159.0,18
431,43,131.0,15
432,43,117.0,15
433,43,92.0,13
434,44,75.0,12
435,44,59.0,10
436,44,73.0,13
437,44,85.0,12
438,43,101.0,15
439,45,118.0,18
440,46,138.0,20
441,45,156.0,19
442,44,177.0,20
443,43,199.0,21
444,42,224.0,24
445,44,250.0,27
446,43,276.0,25
447,43,302.0,25
448,43,330.0,28
449,43,359.0,28
450,45,388.0,30
451,44,366.0,27
452,43,329.0,27
453,43,294.0,27
454,44,262.0,27
455,44,253.0,24
456,43,225.0,23
457,43,206.0,21
458,42,178.0,19
459,44,153.0,19
460,44,142.0,16
461,44,120.0,14
462,44,101.0,13
463,44,102.0,13
464,45,116.0,15
465,45,96.0,13
466,44,98.0,14
467,44,112.0,14
468,45,128.0,17
469,44,147.0,18
470,45,167.0,20
471,43,189.0,21
472,43,213.0,23
473,44,238.0,26
474,44,262.0,24
475,44,289.0,27
476,44,317.0,27
477,44,346.0,29
478,45,375.0,29
479,45,405.0,30
480,45,436.0,30
481,44,413.0,29
482,45,371.0,29
483,45,328.0,25
484,45,290.0,24
485,44,253.0,23
486,44,220.0,20
487,44,229.0,22
488,45,197.0,21
489,44,166.0,18
490,44,141.0,19
491,44,129.0,19
492,44,108.0,18
493,45,85.0,16
494,45,105.0,19
495,45,114.0,18
496,46,128.0,20
497,44,148.0,20
498,45,170.0,23
499,45,195.0,25
