time,cars,wait,queue
274,45,362.0,28
275,45,327.0,26
276,45,291.0,25
277,45,275.0,23
278,44,259.0,22
279,44,235.0,21
280,44,220.0,20
281,45,181.0,19
282,45,143.0,15
283,45,104.0,12
284,45,87.0,11
285,45,100.0,14
286,45,114.0,14
287,45,129.0,15
288,45,145.0,16
289,45,163.0,18
290,45,183.0,20
291,45,204.0,21
292,44,226.0,21
293,44,250.0,23
294,44,275.0,25
295,44,301.0,26
296,44,328.0,27
297,43,356.0,27
298,43,385.0,28
299,44,415.0,30
300,45,446.0,31
301,45,419.0,29
302,44,392.0,27
303,44,350.0,27
304,44,310.0,25
305,45,271.0,23
306,44,239.0,22
307,44,231.0,22
308,44,216.0,24
309,44,181.0,21
310,43,166.0,20
311,43,136.0,17
312,43,109.0,17
313,43,98.0,15
314,44,91.0,16
315,44,108.0,16
316,44,117.0,18
317,45,128.0,19
318,45,136.0,21
319,45,147.0,23
320,46,160.0,25
321,46,174.0,24
322,46,190.0,24
323,46,220.0,29
324,46,240.0,30
325,47,260.0,30
326,46,280.0,29
327,46,299.0,28
328,47,319.0,30
329,47,340.0,29
330,48,362.0,30
331,48,343.0,29
332,48,298.0,27
333,48,266.0,25
334,48,236.0,24
335,47,209.0,23
336,48,205.0,23
337,48,182.0,23
338,48,160.0,19
339,47,141.0,19
340,47,122.0,17
341,47,119.0,19
342,47,100.0,15
343,47,83.0,15
344,47,86.0,14
345,47,90.0,14
346,48,106.0,17
347,47,123.0,17
348,47,142.0,18
349,48,163.0,21
350,49,185.0,22
351,49,209.0,24
352,48,234.0,24
353,48,260.0,25
354,47,288.0,28
355,47,317.0,28
356,46,348.0,31
357,46,379.0,30
358,45,411.0,31
359,46,443.0,32
360,47,476.0,33
361,46,457.0,32
362,46,421.0,30
363,45,385.0,28
364,45,349.0,26
365,44,312.0,23
366,44,276.0,22
367,44,261.0,22
368,44,235.0,20
369,44,220.0,19
370,45,181.0,19
371,45,146.0,17
372,45,112.0,16
373,45,122.0,17
374,45,93.0,17
375,45,101.0,17
376,45,115.0,20
377,45,130.0,20
378,45,143.0,19
379,46,159.0,21
380,47,178.0,22
381,47,203.0,24
382,47,227.0,27
383,47,253.0,27
384,47,280.0,28
385,49,308.0,31
386,49,336.0,29
387,49,365.0,30
388,49,395.0,30
389,50,427.0,32
390,49,462.0,34
391,49,441.0,32
392,48,420.0,30
393,49,381.0,31
394,48,342.0,28
395,48,306.0,28
396,47,292.0,26
397,48,256.0,25
398,47,235.0,25
399,47,221.0,22
400,46,189.0,20
401,47,158.0,18
402,47,117.0,15
403,47,123.0,17
404,47,91.0,14
405,47,89.0,14
406,48,88.0,15
407,48,106.0,17
408,48,124.0,18
409,48,144.0,19
410,48,166.0,22
411,49,186.0,25
412,49,207.0,23
413,49,229.0,23
414,47,256.0,27
415,46,283.0,27
416,47,313.0,31
417,47,343.0,29
418,47,374.0,30
419,47,405.0,30
420,48,437.0,32
421,49,404.0,30
422,49,370.0,27
423,49,338.0,25
424,49,304.0,23
425,50,296.0,23
426,49,261.0,21
427,49,229.0,21
428,49,197.0,21
429,49,168.0,21
430,48,182.0,20
431,48,158.0,20
432,48,130.0,19
433,49,102.0,17
434,49,95.0,16
435,49,111.0,17
436,48,130.0,19
437,48,149.0,19
438,48,170.0,21
439,48,192.0,22
440,47,215.0,23
441,46,238.0,23
442,45,262.0,25
443,45,287.0,24
444,43,312.0,24
445,43,338.0,25
446,42,365.0,27
447,42,392.0,26
448,41,420.0,28
449,41,449.0,28
450,40,478.0,28
451,40,453.0,28
452,40,419.0,27
453,41,385.0,26
454,40,349.0,23
455,41,312.0,21
456,41,271.0,17
457,40,256.0,17
458,40,249.0,18
459,40,206.0,15
460,41,164.0,14
461,41,122.0,10
462,42,82.0,9
463,42,67.0,9
464,42,51.0,7
465,43,61.0,11
466,42,71.0,10
467,43,81.0,13
468,43,92.0,11
469,41,105.0,13
470,41,118.0,13
471,42,133.0,16
472,40,149.0,16
473,40,164.0,17
474,39,180.0,16
475,38,199.0,18
476,38,220.0,19
477,37,238.0,20
478,37,257.0,22
479,37,276.0,20
480,37,298.0,23
481,36,264.0,19
482,36,230.0,18
483,38,207.0,20
484,38,189.0,17
485,39,158.0,16
486,39,165.0,14
487,41,139.0,14
488,41,115.0,11
489,41,95.0,11
490,42,83.0,14
491,42,75.0,13
492,43,71.0,16
493,43,67.0,15
494,43,84.0,16
495,43,103.0,19
496,43,123.0,19
497,44,143.0,21
498,45,166.0,23
499,45,188.0,22
