time,cars,wait
161,35,174.0
162,35,136.0
163,35,117.0
164,36,80.0
165,39,72.0
166,39,54.0
167,39,47.0
168,39,44.0
169,40,44.0
170,40,50.0
171,40,64.0
172,41,71.0
173,41,81.0
174,41,95.0
175,42,113.0
176,42,133.0
177,42,155.0
178,42,178.0
179,42,202.0
180,43,227.0
181,43,255.0
182,44,228.0
183,44,198.0
184,44,175.0
185,44,152.0
186,43,138.0
187,45,114.0
188,45,115.0
189,44,93.0
190,44,76.0
191,44,67.0
192,45,58.0
193,45,69.0
194,45,81.0
195,46,79.0
196,47,80.0
197,46,98.0
198,46,118.0
199,45,139.0
200,46,162.0
201,46,185.0
202,46,209.0
203,46,234.0
204,47,260.0
205,47,288.0
206,47,276.0
207,49,267.0
208,49,259.0
209,49,236.0
210,49,231.0
211,49,212.0
212,50,187.0
213,49,179.0
214,48,151.0
215,48,130.0
216,48,123.0
217,48,108.0
218,48,109.0
219,48,98.0
220,48,117.0
221,48,117.0
222,49,123.0
223,49,126.0
224,49,146.0
225,49,168.0
226,49,191.0
227,50,217.0
228,49,243.0
229,49,270.0
230,47,300.0
231,47,330.0
232,48,361.0
233,48,335.0
234,47,310.0
235,47,286.0
236,47,257.0
237,47,251.0
238,47,219.0
239,47,189.0
240,47,181.0
241,48,158.0
242,48,154.0
243,48,126.0
244,48,114.0
245,48,90.0
246,49,62.0
247,49,73.0
248,49,89.0
249,47,106.0
250,47,126.0
251,48,147.0
252,47,169.0
253,47,194.0
254,47,221.0
255,47,250.0
256,46,280.0
257,46,311.0
258,46,343.0
259,46,376.0
260,46,410.0
261,46,444.0
262,45,479.0
263,46,514.0
264,46,496.0
265,46,458.0
266,45,421.0
267,45,383.0
268,46,369.0
269,45,330.0
270,44,311.0
271,44,283.0
272,45,241.0
273,44,223.0
274,44,181.0
275,44,154.0
276,44,110.0
277,45,86.0
278,45,88.0
279,45,89.0
280,45,103.0
281,45,119.0
282,46,137.0
283,47,156.0
284,46,177.0
285,46,198.0
286,45,221.0
287,45,246.0
288,46,271.0
289,46,298.0
290,46,326.0
291,46,355.0
292,45,386.0
293,46,418.0
294,47,451.0
295,46,485.0
296,46,521.0
297,46,539.0
298,46,560.0
299,45,511.0
300,45,463.0
301,45,414.0
302,46,363.0
303,46,344.0
304,46,298.0
305,46,257.0
306,46,250.0
307,47,236.0
308,47,186.0
309,47,174.0
310,47,135.0
311,47,109.0
312,47,85.0
313,47,102.0
314,46,120.0
315,46,138.0
316,48,157.0
317,48,176.0
318,47,196.0
319,47,218.0
320,45,241.0
321,46,266.0
322,45,291.0
323,45,318.0
324,44,346.0
325,44,376.0
326,43,407.0
327,43,439.0
328,44,472.0
329,43,505.0
330,43,538.0
331,42,572.0
332,42,607.0
333,43,643.0
334,43,597.0
335,43,545.0
336,43,495.0
337,44,446.0
338,44,391.0
339,44,336.0
340,44,281.0
341,44,257.0
342,45,208.0
343,45,194.0
344,45,144.0
345,45,102.0
346,46,81.0
347,46,66.0
348,46,80.0
349,46,95.0
350,45,112.0
351,45,131.0
352,45,152.0
353,46,175.0
354,46,198.0
355,45,224.0
356,45,250.0
357,45,277.0
358,45,306.0
359,45,336.0
360,45,367.0
361,46,398.0
362,45,431.0
363,45,464.0
364,45,497.0
365,45,532.0
366,45,567.0
367,45,602.0
368,45,637.0
369,45,588.0
370,44,537.0
371,44,487.0
372,45,435.0
373,44,383.0
374,43,351.0
375,43,350.0
376,43,298.0
377,42,247.0
378,43,219.0
379,43,187.0
380,43,136.0
381,43,102.0
382,43,80.0
383,44,61.0
384,43,71.0
385,43,83.0
386,43,96.0
387,43,110.0
388,42,126.0
389,42,142.0
390,41,159.0
391,41,176.0
392,42,194.0
393,41,212.0
394,39,230.0
395,39,249.0
396,39,268.0
397,38,287.0
398,37,306.0
399,36,326.0
400,34,346.0
401,35,366.0
402,33,387.0
403,33,408.0
404,32,365.0
405,32,324.0
406,33,285.0
407,32,248.0
408,32,213.0
409,32,182.0
410,31,167.0
411,32,163.0
412,32,134.0
413,32,105.0
414,32,77.0
415,32,49.0
416,33,20.0
417,34,23.0
418,34,26.0
419,34,29.0
420,34,33.0
421,34,37.0
422,34,42.0
423,33,47.0
424,33,53.0
425,33,59.0
426,32,65.0
427,33,72.0
428,32,80.0
429,31,89.0
430,30,98.0
431,30,108.0
432,30,119.0
433,29,131.0
434,29,144.0
435,28,159.0
436,28,175.0
437,28,191.0
438,28,209.0
439,29,155.0
440,29,113.0
441,30,83.0
442,30,59.0
443,32,36.0
444,31,40.0
445,33,32.0
446,33,29.0
447,34,28.0
448,35,30.0
449,36,35.0
450,36,43.0
451,36,53.0
452,37,60.0
453,39,70.0
454,38,83.0
455,38,95.0
456,38,109.0
457,38,123.0
458,39,138.0
459,39,155.0
460,39,173.0
461,39,192.0
462,39,214.0
463,40,178.0
464,39,144.0
465,39,112.0
466,39,81.0
467,39,62.0
468,40,48.0
469,40,51.0
470,41,45.0
471,41,51.0
472,42,51.0
473,42,54.0
474,44,62.0
475,44,77.0
476,45,94.0
477,46,113.0
478,45,134.0
479,44,157.0
480,45,182.0
481,44,209.0
482,45,235.0
483,45,265.0
484,44,295.0
485,45,271.0
486,46,249.0
487,45,228.0
488,45,204.0
489,44,177.0
490,46,156.0
491,45,137.0
492,45,142.0
493,45,121.0
494,44,116.0
495,45,101.0
496,45,99.0
497,45,86.0
498,45,71.0
499,45,86.0
