time,cars,wait,queue
119,42,55.0,11
120,42,58.0,12
121,44,60.0,13
122,45,74.0,15
123,45,88.0,15
124,44,80.0,14
125,44,69.0,13
126,45,61.0,13
127,45,55.0,12
128,44,51.0,12
129,45,48.0,13
130,44,46.0,12
131,44,46.0,14
132,44,55.0,15
133,43,66.0,16
134,43,78.0,18
135,44,95.0,19
136,45,106.0,21
137,45,116.0,19
138,45,130.0,20
139,45,118.0,18
140,45,112.0,19
141,46,100.0,20
142,46,89.0,17
143,46,78.0,16
144,45,73.0,18
145,47,71.0,22
146,47,68.0,18
147,47,84.0,19
148,47,83.0,18
149,49,90.0,20
150,49,102.0,19
151,47,115.0,20
152,47,139.0,23
153,47,164.0,24
154,47,154.0,25
155,49,141.0,24
156,48,129.0,22
157,48,120.0,22
158,47,112.0,22
159,47,126.0,22
160,47,118.0,21
161,47,113.0,22
162,47,126.0,22
163,47,120.0,22
164,47,113.0,21
165,47,107.0,19
166,47,117.0,20
167,47,127.0,21
168,47,131.0,21
169,48,129.0,21
170,48,118.0,23
171,48,109.0,22
172,49,102.0,23
173,48,94.0,20
174,48,92.0,23
175,48,83.0,20
176,48,95.0,20
177,49,93.0,21
178,48,106.0,22
179,48,97.0,18
180,48,91.0,17
181,48,87.0,16
182,49,104.0,19
183,49,111.0,17
184,49,95.0,16
185,49,86.0,14
186,48,81.0,16
187,49,91.0,18
188,49,87.0,17
189,49,85.0,17
190,47,86.0,18
191,46,93.0,18
192,46,94.0,19
193,46,95.0,18
194,46,98.0,19
195,45,112.0,19
196,45,116.0,19
197,46,125.0,20
198,46,147.0,21
199,46,143.0,21
200,48,129.0,24
201,48,114.0,19
202,48,105.0,23
203,48,95.0,20
204,47,106.0,21
205,48,104.0,21
206,47,99.0,21
207,46,95.0,22
208,46,92.0,20
209,46,101.0,22
210,47,97.0,20
211,47,99.0,19
212,47,108.0,19
213,47,129.0,20
214,48,110.0,21
215,48,98.0,19
216,48,90.0,20
217,48,82.0,18
218,49,74.0,17
219,49,70.0,19
220,49,66.0,18
221,48,87.0,20
222,47,87.0,21
223,48,86.0,20
224,48,90.0,19
225,48,102.0,19
226,48,111.0,19
227,48,129.0,20
228,49,138.0,22
229,48,136.0,21
230,48,122.0,21
231,49,108.0,20
232,50,97.0,19
233,49,91.0,20
234,49,86.0,18
235,48,79.0,19
236,48,81.0,19
237,48,73.0,19
238,48,64.0,16
239,48,67.0,17
240,47,66.0,15
241,48,60.0,14
242,48,75.0,15
243,48,83.0,14
244,47,69.0,13
245,48,63.0,14
246,47,61.0,14
247,47,58.0,15
248,47,55.0,13
249,48,54.0,17
250,48,71.0,17
251,46,71.0,16
252,45,72.0,16
253,44,73.0,16
254,45,75.0,16
255,45,78.0,16
256,45,88.0,15
257,45,101.0,17
258,45,117.0,16
259,47,109.0,19
260,46,104.0,18
261,46,93.0,18
262,46,84.0,16
263,46,75.0,14
264,45,64.0,15
265,45,66.0,15
266,45,56.0,14
267,45,58.0,15
268,45,52.0,13
269,44,48.0,13
270,44,53.0,13
271,46,57.0,16
272,46,67.0,14
273,46,80.0,14
274,46,73.0,14
275,46,69.0,14
276,47,60.0,15
277,47,57.0,18
278,47,53.0,13
279,46,56.0,15
280,47,52.0,17
281,47,44.0,14
282,47,46.0,14
283,46,48.0,13
284,47,46.0,14
285,47,46.0,12
286,48,58.0,14
287,48,64.0,13
288,48,77.0,13
289,48,70.0,15
290,48,61.0,13
291,49,55.0,13
292,49,49.0,11
293,48,42.0,10
294,48,38.0,10
295,48,45.0,13
296,48,44.0,12
297,48,43.0,11
298,47,42.0,11
299,48,55.0,14
300,48,57.0,14
301,49,58.0,14
302,48,71.0,13
303,48,80.0,14
304,48,74.0,15
305,48,67.0,16
306,48,62.0,15
307,47,58.0,13
308,46,53.0,14
309,44,47.0,14
310,45,53.0,17
311,45,51.0,16
312,45,57.0,15
313,45,54.0,13
314,45,61.0,13
315,45,62.0,15
316,46,70.0,15
317,46,71.0,14
318,46,86.0,15
319,46,77.0,13
320,46,71.0,16
321,47,64.0,14
322,46,61.0,13
323,45,57.0,13
324,45,61.0,14
325,46,59.0,17
326,46,58.0,14
327,44,66.0,15
328,44,68.0,16
329,44,73.0,16
330,45,87.0,17
331,45,95.0,15
332,45,107.0,16
333,45,126.0,18
334,45,115.0,17
335,46,106.0,16
336,45,95.0,16
337,44,86.0,14
338,43,77.0,12
339,43,83.0,14
340,44,86.0,17
341,43,80.0,15
342,43,75.0,15
343,43,74.0,16
344,43,76.0,17
345,44,82.0,17
346,44,89.0,15
347,44,108.0,18
348,44,128.0,19
349,44,114.0,19
350,46,99.0,20
351,46,87.0,17
352,46,76.0,15
353,45,65.0,15
354,47,73.0,20
355,47,67.0,18
356,46,67.0,17
357,46,69.0,17
358,45,66.0,15
359,47,67.0,16
360,47,70.0,16
361,47,72.0,14
362,47,79.0,15
363,47,97.0,17
364,46,93.0,18
365,47,83.0,17
366,47,76.0,16
367,47,72.0,18
368,47,63.0,16
369,47,68.0,15
370,46,62.0,14
371,46,65.0,17
372,47,59.0,17
373,47,52.0,14
374,46,51.0,14
375,46,57.0,12
376,47,59.0,14
377,48,63.0,13
378,48,76.0,13
379,48,67.0,12
380,48,59.0,13
381,48,54.0,13
382,49,50.0,13
383,49,48.0,13
384,50,46.0,13
385,49,44.0,12
386,49,45.0,12
387,47,60.0,15
388,47,61.0,14
389,46,68.0,16
390,46,70.0,16
391,46,73.0,13
392,46,81.0,14
393,46,98.0,15
394,46,87.0,15
395,48,80.0,18
396,48,74.0,15
397,48,70.0,14
398,46,62.0,13
399,45,55.0,12
400,46,48.0,13
401,46,44.0,13
402,46,50.0,12
403,46,46.0,11
404,46,44.0,12
405,47,51.0,13
406,48,54.0,13
407,48,67.0,13
408,48,73.0,13
409,48,67.0,13
410,48,60.0,14
411,48,57.0,15
412,48,55.0,14
413,47,51.0,15
414,47,48.0,14
415,46,63.0,19
416,45,64.0,18
417,45,64.0,17
418,45,65.0,15
419,45,66.0,15
420,45,66.0,13
421,46,68.0,14
422,46,81.0,14
423,46,95.0,15
424,46,87.0,15
425,48,77.0,15
426,47,71.0,14
427,47,64.0,13
428,48,58.0,14
429,48,54.0,13
430,49,62.0,14
431,47,69.0,16
432,47,70.0,16
433,47,74.0,19
434,47,81.0,18
435,46,99.0,20
436,46,110.0,20
437,46,123.0,21
438,48,146.0,24
439,48,144.0,22
440,48,133.0,23
441,48,121.0,20
442,48,112.0,22
443,48,113.0,22
444,47,104.0,22
445,48,96.0,21
446,47,100.0,21
447,47,102.0,20
448,46,93.0,18
449,46,85.0,17
450,47,77.0,16
451,47,77.0,14
452,47,75.0,14
453,47,84.0,15
454,47,77.0,14
455,47,71.0,15
456,46,63.0,15
457,46,56.0,13
458,45,64.0,17
459,45,67.0,16
460,44,65.0,18
461,45,62.0,15
462,44,59.0,14
463,44,59.0,14
464,45,64.0,16
465,45,81.0,17
466,45,96.0,18
467,46,98.0,18
468,47,119.0,21
469,47,120.0,21
470,47,118.0,19
471,47,105.0,19
472,48,94.0,19
473,49,85.0,17
474,50,77.0,17
475,49,87.0,19
476,49,81.0,19
477,48,78.0,20
478,48,92.0,22
479,48,94.0,23
480,48,97.0,20
481,48,106.0,20
482,48,110.0,19
483,48,124.0,20
484,48,116.0,21
485,49,95.0,21
486,49,85.0,17
487,48,76.0,17
488,48,68.0,19
489,48,72.0,18
490,48,67.0,18
491,48,68.0,19
492,48,75.0,18
493,48,77.0,20
494,49,83.0,20
495,49,83.0,17
496,49,91.0,16
497,49,103.0,18
498,49,118.0,21
499,50,116.0,20
