time,cars,wait,queue
230,48,81.0,17
231,48,72.0,16
232,48,65.0,15
233,50,66.0,19
234,49,63.0,18
235,49,67.0,17
236,48,71.0,18
237,47,79.0,20
238,48,78.0,20
239,48,83.0,18
240,48,84.0,15
241,48,87.0,15
242,49,103.0,16
243,48,97.0,16
244,48,88.0,18
245,48,80.0,17
246,48,74.0,17
247,47,63.0,14
248,47,56.0,14
249,47,51.0,14
250,46,49.0,14
251,47,46.0,14
252,47,61.0,16
253,46,53.0,12
254,47,49.0,12
255,47,48.0,11
256,47,62.0,13
257,48,79.0,17
258,48,76.0,15
259,47,69.0,16
260,47,62.0,14
261,47,56.0,14
262,47,51.0,13
263,47,50.0,14
264,46,57.0,16
265,46,55.0,16
266,46,59.0,14
267,45,58.0,14
268,46,56.0,14
269,47,55.0,12
270,47,59.0,11
271,47,71.0,12
272,47,86.0,14
273,46,79.0,14
274,46,69.0,14
275,46,61.0,14
276,46,66.0,16
277,45,57.0,13
278,46,53.0,14
279,45,51.0,13
280,45,49.0,14
281,45,53.0,16
282,46,60.0,17
283,46,60.0,18
284,45,62.0,16
285,46,70.0,16
286,46,75.0,15
287,47,90.0,18
288,47,83.0,16
289,48,76.0,14
290,48,72.0,14
291,48,62.0,14
292,48,67.0,16
293,49,61.0,18
294,49,62.0,18
295,49,55.0,16
296,49,49.0,17
297,50,52.0,18
298,50,48.0,16
299,49,44.0,13
300,49,57.0,16
301,49,55.0,13
302,49,69.0,15
303,49,55.0,11
304,49,49.0,10
305,49,44.0,10
306,49,41.0,11
307,49,39.0,13
308,49,46.0,14
309,50,47.0,14
310,49,51.0,15
311,48,56.0,15
312,46,66.0,18
313,46,75.0,17
314,46,92.0,20
315,47,102.0,20
316,47,120.0,18
317,47,144.0,23
318,48,144.0,24
319,48,132.0,24
320,48,124.0,24
321,48,116.0,23
322,47,104.0,21
323,48,96.0,22
324,47,89.0,21
325,47,93.0,20
326,47,86.0,19
327,47,96.0,21
328,47,97.0,19
329,47,97.0,17
330,47,85.0,14
331,47,74.0,13
332,48,88.0,15
333,48,70.0,12
334,48,64.0,13
335,47,57.0,12
336,48,53.0,15
337,49,50.0,15
338,49,61.0,15
339,48,63.0,15
340,47,66.0,16
341,46,69.0,17
342,46,75.0,18
343,47,86.0,18
344,46,95.0,19
345,46,112.0,20
346,46,127.0,19
347,48,151.0,25
348,48,146.0,21
349,49,131.0,24
350,49,116.0,19
351,49,105.0,20
352,48,98.0,20
353,47,103.0,22
354,48,96.0,23
355,48,101.0,23
356,47,107.0,22
357,47,105.0,21
358,47,102.0,21
359,47,110.0,22
360,47,104.0,18
361,47,116.0,19
362,47,130.0,20
363,49,131.0,23
364,49,125.0,21
365,48,111.0,20
366,48,103.0,21
367,49,95.0,20
368,50,92.0,22
369,50,86.0,21
370,49,86.0,21
371,49,79.0,20
372,49,79.0,20
373,49,76.0,17
374,48,71.0,15
375,48,70.0,15
376,48,76.0,15
377,49,83.0,17
378,49,66.0,14
379,49,61.0,14
380,48,57.0,14
381,48,55.0,14
382,48,55.0,15
383,48,55.0,15
384,48,58.0,15
385,48,60.0,15
386,46,72.0,16
387,46,75.0,15
388,45,83.0,17
389,46,85.0,16
390,46,87.0,15
391,46,102.0,16
392,46,118.0,17
393,46,109.0,19
394,46,99.0,16
395,46,90.0,14
396,44,84.0,14
397,43,79.0,15
398,44,75.0,15
399,44,67.0,15
400,43,71.0,15
401,42,72.0,15
402,44,65.0,16
403,44,63.0,14
404,44,64.0,15
405,44,67.0,14
406,45,78.0,15
407,45,92.0,14
408,46,83.0,14
409,45,74.0,14
410,45,67.0,13
411,46,61.0,15
412,47,57.0,13
413,46,62.0,13
414,46,55.0,13
415,45,50.0,12
416,43,51.0,13
417,44,63.0,16
418,45,73.0,18
419,45,84.0,15
420,45,97.0,16
421,46,115.0,18
422,47,136.0,21
423,47,128.0,19
424,47,114.0,19
425,47,102.0,20
426,47,93.0,19
427,47,84.0,18
428,46,73.0,17
429,46,68.0,18
430,47,75.0,20
431,47,75.0,17
432,47,70.0,18
433,46,65.0,17
434,46,61.0,16
435,47,65.0,15
436,47,64.0,14
437,47,75.0,14
438,47,67.0,13
439,47,60.0,11
440,47,53.0,12
441,47,47.0,10
442,49,43.0,14
443,49,42.0,12
444,48,42.0,13
445,48,49.0,14
446,47,55.0,15
447,47,66.0,17
448,47,74.0,17
449,47,87.0,17
450,46,102.0,18
451,46,124.0,21
452,48,148.0,25
453,49,135.0,23
454,49,123.0,21
455,48,114.0,22
456,48,106.0,22
457,47,98.0,20
458,48,94.0,22
459,48,109.0,23
460,48,110.0,21
461,47,101.0,19
462,46,92.0,17
463,47,84.0,17
464,47,84.0,17
465,47,78.0,15
466,47,86.0,16
467,47,97.0,15
468,48,89.0,16
469,47,83.0,15
470,48,74.0,14
471,48,67.0,12
472,48,61.0,11
473,47,55.0,11
474,47,52.0,12
475,47,53.0,15
476,47,46.0,14
477,46,48.0,14
478,46,45.0,14
479,46,46.0,14
480,46,49.0,11
481,47,61.0,13
482,47,73.0,14
483,47,65.0,12
484,49,59.0,14
485,50,53.0,13
486,50,47.0,11
487,50,44.0,12
488,50,42.0,13
489,50,43.0,13
490,49,61.0,18
491,48,65.0,16
492,48,70.0,17
493,49,75.0,17
494,48,82.0,16
495,48,91.0,17
496,48,111.0,19
497,48,132.0,20
498,48,132.0,22
499,47,122.0,22
