time,cars,wait
416,49,23.0
417,48,22.0
418,48,22.0
419,49,25.0
420,48,32.0
421,47,37.0
422,46,46.0
423,46,64.0
424,46,58.0
425,46,54.0
426,46,42.0
427,46,37.0
428,47,40.0
429,48,41.0
430,49,37.0
431,49,46.0
432,49,45.0
433,48,51.0
434,49,49.0
435,48,40.0
436,48,36.0
437,48,36.0
438,48,37.0
439,49,39.0
440,48,43.0
441,48,51.0
442,48,62.0
443,48,74.0
444,48,70.0
445,47,62.0
446,47,53.0
447,48,45.0
448,48,39.0
449,48,34.0
450,49,35.0
451,49,36.0
452,49,46.0
453,49,50.0
454,48,37.0
455,48,27.0
456,48,26.0
457,48,18.0
458,48,11.0
459,48,10.0
460,49,14.0
461,48,18.0
462,48,24.0
463,48,32.0
464,47,26.0
465,47,23.0
466,46,25.0
467,46,20.0
468,46,20.0
469,47,20.0
470,48,20.0
471,48,28.0
472,48,28.0
473,47,30.0
474,47,31.0
475,48,23.0
476,48,17.0
477,48,17.0
478,48,16.0
479,48,15.0
480,49,18.0
481,49,28.0
482,49,38.0
483,49,49.0
484,49,61.0
485,50,56.0
486,49,46.0
487,49,42.0
488,48,38.0
489,48,40.0
490,48,40.0
491,48,41.0
492,48,40.0
493,48,42.0
494,48,55.0
495,48,40.0
496,48,30.0
497,48,21.0
498,48,22.0
499,48,22.0
