time,cars,wait,queue
427,48,102.0,20
428,48,108.0,18
429,48,130.0,21
430,48,122.0,20
431,48,120.0,20
432,50,122.0,22
433,50,111.0,20
434,50,105.0,21
435,50,108.0,20
436,50,103.0,21
437,50,99.0,21
438,49,96.0,21
439,49,99.0,21
440,49,97.0,21
441,49,102.0,19
442,48,101.0,19
443,48,116.0,20
444,48,116.0,21
445,48,109.0,20
446,50,90.0,20
447,50,74.0,19
448,50,60.0,14
449,49,56.0,17
450,49,57.0,16
451,50,65.0,20
452,49,63.0,17
453,49,63.0,18
454,49,64.0,17
455,49,78.0,16
456,50,80.0,17
457,50,89.0,16
458,50,93.0,17
459,49,106.0,18
460,48,102.0,17
461,48,97.0,16
462,48,87.0,17
463,48,79.0,17
464,48,85.0,22
465,47,82.0,20
466,47,76.0,17
467,47,76.0,19
468,47,84.0,20
469,47,75.0,20
470,47,71.0,19
471,47,65.0,15
472,47,61.0,15
473,48,62.0,15
474,48,74.0,16
475,48,67.0,14
476,48,63.0,16
477,49,55.0,15
478,49,50.0,14
479,49,47.0,15
480,49,41.0,12
481,49,40.0,15
482,48,47.0,14
483,47,47.0,15
484,47,48.0,14
485,46,55.0,15
486,47,63.0,15
487,48,72.0,15
488,48,76.0,13
489,48,92.0,16
490,48,78.0,13
491,50,69.0,15
492,49,62.0,13
493,48,55.0,12
494,48,51.0,13
495,47,59.0,14
496,47,57.0,15
497,47,62.0,17
498,47,68.0,15
499,47,70.0,16
