time,cars,wait
161,37,81.0
162,36,82.0
163,36,86.0
164,36,91.0
165,37,94.0
166,38,74.0
167,38,53.0
168,38,42.0
169,39,33.0
170,40,23.0
171,41,13.0
172,40,17.0
173,40,21.0
174,42,25.0
175,43,23.0
176,43,17.0
177,42,17.0
178,44,15.0
179,44,18.0
180,44,22.0
181,44,28.0
182,43,35.0
183,44,48.0
184,44,59.0
185,44,53.0
186,44,47.0
187,44,41.0
188,44,41.0
189,44,43.0
190,44,43.0
191,43,60.0
192,42,60.0
193,41,63.0
194,41,67.0
195,41,59.0
196,42,52.0
197,42,51.0
198,42,43.0
199,43,41.0
200,43,43.0
201,45,45.0
202,45,49.0
203,44,56.0
204,46,59.0
205,46,56.0
206,46,52.0
207,46,57.0
208,45,59.0
209,45,57.0
210,46,52.0
211,46,52.0
212,47,48.0
213,46,56.0
214,46,59.0
215,47,63.0
216,47,64.0
217,47,61.0
218,47,65.0
219,46,59.0
220,47,60.0
221,47,53.0
222,48,40.0
223,48,35.0
224,47,32.0
225,49,40.0
226,49,31.0
227,49,25.0
228,49,23.0
229,48,20.0
230,49,28.0
231,49,27.0
232,49,28.0
233,49,30.0
234,48,38.0
235,48,49.0
236,48,45.0
237,48,38.0
238,48,30.0
239,48,21.0
240,48,19.0
241,48,19.0
242,48,24.0
243,48,28.0
244,47,37.0
245,47,42.0
246,46,49.0
247,46,47.0
248,46,41.0
249,47,36.0
250,47,31.0
251,47,29.0
252,47,29.0
253,48,30.0
254,48,34.0
255,48,36.0
256,48,37.0
257,48,31.0
258,47,25.0
259,48,21.0
260,48,16.0
261,48,20.0
262,48,17.0
263,48,18.0
264,49,26.0
265,48,34.0
266,48,47.0
267,48,41.0
268,48,38.0
269,48,36.0
270,47,31.0
271,47,30.0
272,48,36.0
273,48,33.0
274,48,34.0
275,48,36.0
276,47,43.0
277,47,37.0
278,47,27.0
279,47,21.0
280,48,20.0
281,48,18.0
282,48,22.0
283,48,27.0
284,48,34.0
285,48,42.0
286,49,55.0
287,50,65.0
288,49,56.0
289,49,52.0
290,49,46.0
291,48,44.0
292,48,43.0
293,48,41.0
294,48,46.0
295,47,51.0
296,47,62.0
297,45,67.0
298,45,56.0
299,45,48.0
300,46,41.0
301,46,41.0
302,46,41.0
303,47,46.0
304,47,47.0
305,50,56.0
306,50,57.0
307,50,58.0
308,50,46.0
309,49,37.0
310,48,37.0
311,48,43.0
312,49,37.0
313,49,36.0
314,48,49.0
315,49,54.0
316,49,63.0
317,49,69.0
318,48,66.0
319,48,56.0
320,48,45.0
321,48,34.0
322,48,33.0
323,48,35.0
324,48,40.0
325,49,46.0
326,48,59.0
327,48,66.0
328,48,57.0
329,47,46.0
330,47,38.0
331,48,31.0
332,48,30.0
333,48,34.0
334,47,35.0
335,47,42.0
336,47,46.0
337,46,52.0
338,46,63.0
339,47,55.0
340,48,47.0
341,48,36.0
342,48,28.0
343,49,28.0
344,48,28.0
345,48,28.0
346,48,34.0
347,48,44.0
348,47,54.0
349,47,48.0
350,47,37.0
351,47,31.0
352,47,27.0
353,48,24.0
354,48,22.0
355,48,24.0
356,48,28.0
357,47,33.0
358,47,39.0
359,47,43.0
360,49,51.0
361,49,39.0
362,49,33.0
363,49,22.0
364,50,22.0
365,48,28.0
366,48,28.0
367,48,28.0
368,48,26.0
369,48,29.0
370,47,37.0
371,47,32.0
372,47,33.0
373,47,22.0
374,48,22.0
375,48,27.0
376,49,39.0
377,49,46.0
378,49,52.0
379,49,59.0
380,49,69.0
381,50,57.0
382,49,53.0
383,48,44.0
384,48,38.0
385,48,38.0
386,48,45.0
387,48,56.0
388,48,63.0
389,46,70.0
390,46,80.0
391,45,72.0
392,46,62.0
393,46,48.0
394,46,37.0
395,46,31.0
396,48,33.0
397,48,36.0
398,48,42.0
399,48,44.0
400,48,52.0
401,48,48.0
402,48,42.0
403,48,34.0
404,48,32.0
405,48,28.0
406,49,25.0
407,49,22.0
408,49,28.0
409,49,30.0
410,49,36.0
411,49,31.0
412,50,23.0
413,50,23.0
414,49,23.0
415,49,24.0
416,49,27.0
417,49,33.0
418,48,44.0
419,48,52.0
420,47,62.0
421,48,53.0
422,47,47.0
423,48,39.0
424,48,37.0
425,48,36.0
426,47,35.0
427,47,49.0
428,47,50.0
429,45,52.0
430,45,52.0
431,45,39.0
432,44,36.0
433,45,20.0
434,45,17.0
435,46,16.0
436,45,16.0
437,46,17.0
438,46,21.0
439,45,29.0
440,45,35.0
441,45,32.0
442,46,26.0
443,46,23.0
444,46,22.0
445,47,18.0
446,48,25.0
447,47,26.0
448,47,32.0
449,46,39.0
450,46,47.0
451,45,38.0
452,45,32.0
453,45,26.0
454,46,23.0
455,46,23.0
456,47,23.0
457,47,25.0
458,47,29.0
459,46,38.0
460,46,45.0
461,45,35.0
462,46,28.0
463,46,22.0
464,46,21.0
465,46,22.0
466,48,29.0
467,48,32.0
468,48,42.0
469,46,48.0
470,46,56.0
471,45,51.0
472,45,42.0
473,46,34.0
474,46,31.0
475,46,29.0
476,48,27.0
477,48,26.0
478,48,38.0
479,48,41.0
480,48,43.0
481,48,36.0
482,48,30.0
483,48,19.0
484,48,16.0
485,49,17.0
486,49,19.0
487,48,24.0
488,48,28.0
489,47,37.0
490,48,49.0
491,47,49.0
492,46,46.0
493,46,41.0
494,47,40.0
495,47,43.0
496,48,43.0
497,48,45.0
498,49,47.0
499,48,58.0
