time,cars,wait
0,0,0.0
1,1,0.0
2,2,0.0
3,2,0.0
4,2,0.0
5,2,0.0
6,3,0.0
7,3,1.0
8,3,0.0
9,3,0.0
10,3,0.0
11,4,0.0
12,6,0.0
13,6,0.0
14,6,0.0
15,7,0.0
16,8,1.0
17,8,1.0
18,8,0.0
19,8,0.0
20,8,1.0
21,8,2.0
22,10,3.0
23,10,1.0
24,10,0.0
25,11,0.0
26,12,0.0
27,12,0.0
28,13,0.0
29,13,1.0
30,14,3.0
31,15,5.0
32,15,8.0
33,16,1.0
34,16,0.0
35,17,1.0
36,18,2.0
37,20,4.0
38,19,6.0
39,19,11.0
40,19,16.0
41,19,22.0
42,19,30.0
43,19,36.0
44,19,43.0
45,19,51.0
46,20,59.0
47,21,46.0
48,21,27.0
49,21,13.0
50,22,3.0
51,23,2.0
52,23,3.0
53,22,6.0
54,22,8.0
55,23,12.0
56,23,15.0
57,23,20.0
58,24,25.0
59,25,30.0
60,26,37.0
61,26,43.0
62,26,51.0
63,27,60.0
64,27,45.0
65,27,32.0
66,28,23.0
67,27,14.0
68,29,11.0
69,28,12.0
70,28,18.0
71,29,26.0
72,28,36.0
73,29,48.0
74,29,46.0
75,30,36.0
76,30,34.0
77,30,30.0
78,31,25.0
79,32,23.0
80,32,23.0
81,32,19.0
82,32,24.0
83,33,25.0
84,34,12.0
85,34,8.0
86,33,6.0
87,34,7.0
88,35,11.0
89,36,12.0
90,36,13.0
91,37,12.0
92,36,11.0
93,36,12.0
94,36,10.0
95,36,11.0
96,36,10.0
97,36,11.0
98,37,14.0
99,38,21.0
100,38,26.0
101,38,31.0
102,38,41.0
103,38,53.0
104,39,47.0
105,38,44.0
106,38,39.0
107,38,39.0
108,39,37.0
109,39,43.0
110,39,40.0
111,38,41.0
112,38,48.0
113,39,56.0
114,39,68.0
115,39,80.0
116,39,70.0
117,40,58.0
118,40,53.0
119,42,48.0
120,42,53.0
121,42,53.0
122,41,52.0
123,41,55.0
124,41,67.0
125,43,71.0
126,43,69.0
127,43,61.0
128,43,56.0
129,43,54.0
130,44,58.0
131,43,53.0
132,44,50.0
133,44,47.0
134,44,41.0
135,46,39.0
136,46,42.0
137,46,40.0
138,45,37.0
139,46,32.0
140,45,27.0
141,45,21.0
142,45,19.0
143,45,19.0
144,45,24.0
145,45,31.0
146,44,41.0
147,44,51.0
148,44,44.0
149,44,39.0
150,43,34.0
151,44,31.0
152,44,31.0
153,45,31.0
154,45,35.0
155,44,46.0
156,43,59.0
157,42,69.0
158,41,64.0
159,41,57.0
160,41,45.0
161,41,42.0
162,42,47.0
163,44,46.0
164,44,48.0
165,43,44.0
166,43,40.0
167,43,47.0
168,43,36.0
169,44,30.0
170,44,27.0
171,44,23.0
172,45,24.0
173,45,24.0
174,46,29.0
175,46,38.0
176,45,48.0
177,45,62.0
178,45,59.0
179,45,59.0
180,45,60.0
181,44,52.0
182,44,45.0
183,44,39.0
184,44,46.0
185,45,50.0
186,45,45.0
187,44,44.0
188,44,33.0
189,44,26.0
190,44,22.0
191,44,17.0
192,44,24.0
193,45,24.0
194,45,24.0
195,45,25.0
196,44,34.0
197,44,44.0
198,45,38.0
199,45,31.0
200,45,28.0
201,45,29.0
202,44,27.0
203,44,35.0
204,46,42.0
205,44,46.0
206,44,54.0
207,44,61.0
208,44,53.0
209,44,42.0
210,45,34.0
211,45,31.0
212,45,26.0
213,46,25.0
214,47,26.0
215,46,28.0
216,44,30.0
217,45,36.0
218,45,32.0
219,45,27.0
220,44,14.0
221,44,15.0
222,45,15.0
223,46,14.0
224,45,18.0
225,45,24.0
226,47,32.0
227,47,38.0
228,47,33.0
229,47,31.0
230,46,29.0
231,47,26.0
232,48,26.0
233,48,31.0
234,49,38.0
235,49,43.0
236,47,48.0
237,47,55.0
238,45,46.0
239,46,35.0
240,46,30.0
241,46,25.0
242,46,26.0
243,47,30.0
244,48,38.0
245,47,50.0
246,47,60.0
247,46,70.0
248,46,61.0
249,45,54.0
250,46,47.0
251,46,41.0
252,47,38.0
253,48,42.0
254,49,45.0
255,50,48.0
256,50,60.0
257,49,67.0
258,49,61.0
259,49,55.0
260,49,45.0
261,49,34.0
262,49,31.0
263,48,37.0
264,48,40.0
265,48,38.0
266,48,37.0
267,48,38.0
268,47,32.0
269,48,25.0
270,48,18.0
271,48,18.0
272,48,19.0
273,49,23.0
274,49,27.0
275,48,32.0
276,47,41.0
277,47,52.0
278,45,42.0
279,46,35.0
280,46,29.0
281,46,25.0
282,47,28.0
283,48,28.0
284,48,29.0
285,47,30.0
286,47,33.0
287,47,37.0
288,47,36.0
289,48,29.0
290,48,23.0
291,48,15.0
292,48,15.0
293,47,15.0
294,48,17.0
295,48,25.0
296,48,31.0
297,48,39.0
298,49,36.0
299,50,33.0
300,50,29.0
301,50,32.0
302,50,31.0
303,48,30.0
304,48,30.0
305,48,33.0
306,48,40.0
307,48,46.0
308,48,33.0
309,47,29.0
310,47,21.0
311,48,20.0
312,48,22.0
313,48,24.0
314,48,33.0
315,48,44.0
316,48,51.0
317,46,62.0
318,46,74.0
319,45,69.0
320,46,56.0
321,47,50.0
322,47,47.0
323,48,40.0
324,48,36.0
325,49,46.0
326,48,49.0
327,48,49.0
328,49,52.0
329,48,54.0
330,48,45.0
331,48,35.0
332,49,30.0
333,49,29.0
334,49,24.0
335,49,26.0
336,48,30.0
337,48,35.0
338,49,46.0
339,48,57.0
340,47,70.0
341,47,71.0
342,46,58.0
343,47,52.0
344,47,47.0
345,47,44.0
346,48,41.0
347,49,44.0
348,48,51.0
349,48,50.0
350,47,55.0
351,47,46.0
352,48,37.0
353,48,28.0
354,48,21.0
355,48,20.0
356,48,22.0
357,48,26.0
358,48,27.0
359,48,30.0
360,48,35.0
361,48,46.0
362,48,37.0
363,48,33.0
364,48,30.0
365,48,26.0
366,49,24.0
367,49,33.0
368,49,37.0
369,48,41.0
370,48,45.0
371,49,49.0
372,48,46.0
373,47,34.0
374,47,24.0
375,46,16.0
376,48,15.0
377,48,18.0
378,49,23.0
379,48,27.0
380,47,33.0
381,46,45.0
382,45,38.0
383,46,32.0
384,46,24.0
385,46,22.0
386,46,23.0
387,46,26.0
388,47,29.0
389,47,41.0
390,47,43.0
391,47,48.0
392,46,38.0
393,46,29.0
394,46,23.0
395,47,22.0
396,47,24.0
397,47,25.0
398,47,29.0
399,47,39.0
400,46,44.0
401,46,50.0
402,45,41.0
403,46,32.0
404,46,27.0
405,46,25.0
406,46,27.0
407,48,35.0
408,47,41.0
409,46,52.0
410,45,61.0
411,45,70.0
412,45,63.0
413,45,58.0
414,45,49.0
415,45,45.0
416,47,42.0
417,47,38.0
418,48,43.0
419,48,38.0
420,47,39.0
421,48,39.0
422,47,33.0
423,48,27.0
424,48,25.0
425,48,25.0
426,48,26.0
427,48,32.0
428,49,32.0
429,49,39.0
430,49,48.0
431,49,58.0
432,50,46.0
433,49,41.0
434,49,36.0
435,48,35.0
436,48,34.0
437,48,35.0
438,49,39.0
439,48,49.0
440,47,50.0
441,47,59.0
442,48,50.0
443,47,45.0
444,48,31.0
445,48,28.0
446,49,22.0
447,49,25.0
448,49,31.0
449,48,39.0
450,49,53.0
451,49,68.0
452,49,80.0
453,48,72.0
454,48,63.0
455,48,56.0
456,48,59.0
457,49,63.0
458,49,72.0
459,48,70.0
460,48,68.0
461,48,78.0
462,47,90.0
463,48,73.0
464,48,58.0
465,48,43.0
466,48,31.0
467,49,25.0
468,48,21.0
469,48,26.0
470,48,38.0
471,48,47.0
472,48,58.0
473,47,48.0
474,47,42.0
475,46,38.0
476,46,37.0
477,47,39.0
478,48,36.0
479,49,35.0
480,50,42.0
481,49,49.0
482,49,56.0
483,48,55.0
484,49,51.0
485,49,41.0
486,49,33.0
487,49,29.0
488,49,30.0
489,49,31.0
490,48,35.0
491,48,40.0
492,48,46.0
493,48,42.0
494,46,33.0
495,46,25.0
496,46,22.0
497,47,22.0
498,48,29.0
499,46,31.0
