time,cars,wait,queue
274,46,319.0,28
275,46,276.0,25
276,46,250.0,25
277,47,232.0,26
278,47,185.0,21
279,47,143.0,21
280,47,119.0,19
281,48,92.0,18
282,47,97.0,16
283,47,74.0,14
284,48,52.0,14
285,47,60.0,13
286,48,72.0,17
287,48,89.0,17
288,48,100.0,16
289,48,113.0,16
290,48,126.0,17
291,48,145.0,20
292,49,163.0,20
293,50,185.0,22
294,49,210.0,23
295,49,236.0,24
296,47,260.0,26
297,46,285.0,26
298,46,311.0,28
299,46,339.0,29
300,46,368.0,29
301,45,346.0,27
302,46,327.0,26
303,46,309.0,25
304,47,293.0,27
305,47,263.0,24
306,47,237.0,25
307,48,213.0,25
308,49,203.0,23
309,49,188.0,23
310,49,157.0,21
311,49,124.0,17
312,48,98.0,16
313,48,88.0,17
314,49,69.0,16
315,49,75.0,15
316,49,85.0,17
317,49,104.0,19
318,49,118.0,19
319,50,133.0,20
320,49,149.0,19
321,48,171.0,21
322,48,192.0,21
323,47,216.0,23
324,47,242.0,26
325,46,269.0,26
326,44,297.0,27
327,44,326.0,28
328,42,356.0,29
329,43,386.0,30
330,42,417.0,30
331,42,398.0,29
332,42,368.0,29
333,43,340.0,29
334,43,313.0,27
335,42,307.0,24
336,41,293.0,22
337,42,259.0,23
338,42,224.0,20
339,42,196.0,17
340,42,158.0,15
341,42,143.0,13
342,43,112.0,12
343,44,83.0,12
344,44,73.0,10
345,44,86.0,12
346,44,99.0,12
347,45,114.0,15
348,45,132.0,18
349,45,151.0,18
350,46,171.0,20
351,46,192.0,21
352,45,215.0,22
353,45,239.0,24
354,45,266.0,26
355,46,294.0,28
356,46,324.0,30
357,45,355.0,30
358,46,387.0,32
359,45,419.0,31
360,46,451.0,32
361,45,431.0,32
362,46,388.0,31
363,45,346.0,28
364,45,306.0,26
365,45,268.0,23
366,45,235.0,21
367,45,223.0,22
368,45,209.0,23
369,45,178.0,19
370,45,171.0,20
371,44,147.0,19
372,44,124.0,16
373,45,118.0,18
374,45,118.0,17
375,45,122.0,18
376,44,126.0,18
377,46,147.0,22
378,46,170.0,23
379,46,194.0,23
380,45,221.0,26
381,45,249.0,27
382,46,279.0,31
383,46,311.0,30
384,45,344.0,31
385,44,378.0,32
386,45,392.0,34
387,45,406.0,34
388,45,420.0,33
389,45,435.0,33
390,44,450.0,33
391,46,413.0,33
392,46,376.0,28
393,46,342.0,29
394,46,313.0,27
395,46,270.0,24
396,47,232.0,25
397,47,204.0,21
398,47,157.0,18
399,47,148.0,19
400,48,120.0,18
401,48,94.0,14
402,47,93.0,14
403,47,71.0,13
404,47,60.0,14
405,48,62.0,14
406,48,74.0,14
407,48,89.0,16
408,48,104.0,16
409,49,121.0,18
410,49,139.0,19
411,49,158.0,19
412,49,178.0,21
413,49,201.0,23
414,49,222.0,22
415,47,245.0,23
416,46,270.0,24
417,45,295.0,24
418,45,321.0,25
419,43,347.0,25
420,43,374.0,26
421,42,347.0,27
422,42,321.0,25
423,42,297.0,24
424,41,271.0,22
425,42,245.0,21
426,42,243.0,20
427,41,236.0,20
428,41,208.0,18
429,42,181.0,17
430,42,153.0,14
431,42,149.0,14
432,42,141.0,14
433,44,115.0,14
434,44,111.0,13
435,44,102.0,13
436,43,117.0,14
437,44,134.0,17
438,46,152.0,19
439,46,173.0,20
440,46,193.0,20
441,44,216.0,21
442,45,241.0,25
443,45,258.0,25
444,45,277.0,28
445,46,301.0,31
446,45,325.0,30
447,46,352.0,32
448,47,381.0,34
449,48,412.0,36
450,48,446.0,34
451,48,417.0,31
452,48,374.0,30
453,48,331.0,28
454,49,286.0,25
455,49,244.0,22
456,49,206.0,19
457,49,192.0,20
458,50,179.0,20
459,49,146.0,18
460,48,126.0,17
461,48,101.0,17
462,48,80.0,15
463,48,65.0,14
464,48,79.0,15
465,48,94.0,16
466,49,112.0,19
467,48,131.0,18
468,48,153.0,21
469,47,178.0,24
470,48,205.0,27
471,48,234.0,28
472,48,265.0,30
473,47,297.0,31
474,48,330.0,33
475,47,364.0,33
476,47,398.0,35
477,47,433.0,34
478,46,468.0,34
479,47,503.0,35
480,46,538.0,34
481,46,520.0,32
482,46,502.0,32
483,46,463.0,31
484,46,425.0,30
485,46,387.0,28
486,45,345.0,26
487,45,304.0,26
488,45,260.0,25
489,44,238.0,21
490,44,191.0,18
491,44,164.0,17
492,44,138.0,18
493,45,110.0,15
494,45,78.0,12
495,45,79.0,12
496,45,82.0,12
497,45,98.0,15
498,45,113.0,16
499,46,131.0,18
