time,cars,wait,queue
427,48,55.0,14
428,48,44.0,10
429,48,38.0,10
430,48,36.0,10
431,48,33.0,9
432,49,45.0,14
433,50,42.0,13
434,49,44.0,14
435,47,48.0,14
436,47,57.0,13
437,48,69.0,17
438,48,82.0,16
439,48,100.0,17
440,48,121.0,20
441,48,122.0,21
442,49,113.0,22
443,49,105.0,21
444,50,97.0,22
445,50,92.0,20
446,50,101.0,23
447,50,98.0,22
448,50,102.0,21
449,49,104.0,21
450,49,102.0,21
451,49,97.0,19
452,49,95.0,17
453,49,98.0,15
454,49,108.0,17
455,49,119.0,18
456,49,118.0,17
457,49,122.0,18
458,48,130.0,19
459,48,140.0,19
460,48,130.0,18
461,48,123.0,17
462,47,116.0,19
463,47,111.0,17
464,47,106.0,17
465,46,121.0,18
466,47,122.0,20
467,47,127.0,22
468,47,130.0,20
469,47,140.0,23
470,48,143.0,26
471,49,135.0,26
472,49,113.0,22
473,49,90.0,21
474,49,81.0,20
475,50,80.0,24
476,49,73.0,20
477,49,75.0,19
478,49,78.0,19
479,49,75.0,19
480,50,72.0,18
481,50,73.0,15
482,50,76.0,15
483,50,74.0,15
484,50,90.0,15
485,50,104.0,18
486,48,94.0,17
487,48,81.0,16
488,48,75.0,18
489,48,68.0,17
490,48,61.0,18
491,48,57.0,16
492,48,54.0,16
493,47,64.0,17
494,47,62.0,15
495,49,60.0,16
496,49,66.0,14
497,49,62.0,12
498,49,76.0,14
499,49,74.0,15
