time,cars,wait
0,3,0.0
1,3,0.0
2,3,0.0
3,3,0.0
4,4,0.0
5,4,1.0
6,4,0.0
7,4,0.0
8,4,0.0
9,6,0.0
10,6,0.0
11,7,0.0
12,7,0.0
13,8,0.0
14,8,0.0
15,8,0.0
16,10,0.0
17,10,0.0
18,10,2.0
19,10,4.0
20,12,6.0
21,12,9.0
22,12,12.0
23,11,15.0
24,11,18.0
25,11,22.0
26,12,17.0
27,12,20.0
28,13,23.0
29,13,26.0
30,13,29.0
31,13,19.0
32,14,9.0
33,16,2.0
34,16,3.0
35,16,2.0
36,17,2.0
37,17,4.0
38,17,6.0
39,17,8.0
40,19,10.0
41,19,12.0
42,17,15.0
43,17,18.0
44,18,21.0
45,20,24.0
46,20,27.0
47,18,6.0
48,18,1.0
49,19,0.0
50,19,2.0
51,18,4.0
52,17,6.0
53,18,8.0
54,18,11.0
55,18,15.0
56,17,19.0
57,17,25.0
58,18,33.0
59,18,35.0
60,19,38.0
61,19,43.0
62,20,50.0
63,20,30.0
64,19,30.0
65,19,34.0
66,19,40.0
67,21,34.0
68,22,30.0
69,23,26.0
70,23,19.0
71,24,21.0
72,24,19.0
73,24,18.0
74,24,20.0
75,26,24.0
76,26,29.0
77,25,35.0
78,25,42.0
79,25,28.0
80,28,15.0
81,28,15.0
82,28,14.0
83,28,11.0
84,29,9.0
85,30,15.0
86,30,19.0
87,29,25.0
88,30,31.0
89,29,39.0
90,30,48.0
91,30,57.0
92,30,67.0
93,30,78.0
94,32,90.0
95,33,102.0
96,33,83.0
97,33,64.0
98,32,46.0
99,33,37.0
100,33,33.0
101,32,30.0
102,32,28.0
103,33,38.0
104,33,43.0
105,34,50.0
106,34,61.0
107,36,74.0
108,36,88.0
109,36,103.0
110,37,119.0
111,37,135.0
112,38,152.0
113,38,170.0
114,38,188.0
115,40,172.0
116,40,141.0
117,42,111.0
118,41,82.0
119,41,60.0
120,41,47.0
121,42,35.0
122,43,42.0
123,43,39.0
124,42,40.0
125,44,47.0
126,44,60.0
127,45,70.0
128,45,84.0
129,47,98.0
130,48,115.0
131,48,133.0
132,48,152.0
133,49,171.0
134,49,192.0
135,49,180.0
136,49,167.0
137,48,155.0
138,47,144.0
139,47,130.0
140,48,119.0
141,47,133.0
142,45,121.0
143,45,107.0
144,44,96.0
145,45,85.0
146,45,75.0
147,45,66.0
148,45,79.0
149,47,93.0
150,47,109.0
151,47,126.0
152,46,145.0
153,48,165.0
154,49,187.0
155,48,207.0
156,48,229.0
157,46,253.0
158,46,278.0
159,46,261.0
160,45,244.0
161,45,221.0
162,45,199.0
163,45,177.0
164,45,156.0
165,45,173.0
166,44,151.0
167,44,129.0
168,44,115.0
169,45,117.0
170,45,102.0
171,45,89.0
172,46,87.0
173,46,107.0
174,47,128.0
175,47,151.0
176,47,176.0
177,49,203.0
178,49,231.0
179,49,260.0
180,49,291.0
181,49,323.0
182,49,358.0
183,48,393.0
184,49,428.0
185,48,464.0
186,48,500.0
187,47,489.0
188,47,477.0
189,47,441.0
190,47,406.0
191,46,369.0
192,46,328.0
193,46,330.0
194,47,287.0
195,47,244.0
196,45,202.0
197,45,185.0
198,45,144.0
199,46,123.0
200,46,114.0
201,46,114.0
202,46,105.0
203,46,98.0
204,47,113.0
205,46,128.0
206,47,145.0
207,48,164.0
208,48,183.0
209,47,204.0
210,46,227.0
211,45,251.0
212,45,277.0
213,45,303.0
214,44,330.0
215,44,358.0
216,43,388.0
217,43,420.0
218,43,399.0
219,43,365.0
220,43,329.0
221,43,322.0
222,43,289.0
223,44,255.0
224,45,252.0
225,44,218.0
226,42,185.0
227,43,154.0
228,44,124.0
229,44,109.0
230,44,115.0
231,44,94.0
232,45,111.0
233,45,131.0
234,45,151.0
235,45,174.0
236,46,197.0
237,47,222.0
238,47,249.0
239,47,278.0
240,46,309.0
241,47,341.0
242,46,373.0
243,47,405.0
244,47,437.0
245,46,470.0
246,46,504.0
247,46,538.0
248,46,572.0
249,46,606.0
250,46,641.0
251,46,617.0
252,46,562.0
253,47,507.0
254,46,459.0
255,45,408.0
256,45,358.0
257,45,310.0
258,45,305.0
259,44,260.0
260,44,256.0
261,44,209.0
262,45,162.0
263,45,120.0
264,45,100.0
265,45,86.0
266,45,101.0
267,45,116.0
268,45,134.0
269,45,154.0
270,44,175.0
271,44,198.0
272,44,222.0
273,43,247.0
274,43,274.0
275,44,301.0
276,44,330.0
277,44,359.0
278,44,389.0
279,44,421.0
280,44,455.0
281,45,489.0
282,45,523.0
283,44,558.0
284,44,594.0
285,43,547.0
286,43,496.0
287,44,445.0
288,43,398.0
289,43,376.0
290,43,327.0
291,44,282.0
292,44,281.0
293,44,240.0
294,44,199.0
295,44,161.0
296,45,126.0
297,45,108.0
298,45,108.0
299,45,112.0
300,45,133.0
301,45,155.0
302,45,180.0
303,45,204.0
304,46,231.0
305,46,261.0
306,46,291.0
307,46,322.0
308,45,354.0
309,46,386.0
310,46,418.0
311,45,450.0
312,45,483.0
313,45,516.0
314,45,549.0
315,46,582.0
316,45,616.0
317,44,650.0
318,45,684.0
319,45,718.0
320,45,691.0
321,44,631.0
322,44,572.0
323,45,516.0
324,44,459.0
325,44,403.0
326,43,374.0
327,42,366.0
328,42,307.0
329,43,281.0
330,43,202.0
331,43,176.0
332,43,122.0
333,43,105.0
334,44,85.0
335,44,66.0
336,44,77.0
337,43,89.0
338,44,104.0
339,45,122.0
340,45,139.0
341,44,156.0
342,43,176.0
343,43,198.0
344,43,221.0
345,43,245.0
346,43,271.0
347,42,297.0
348,42,325.0
349,43,353.0
350,43,384.0
351,43,403.0
352,42,421.0
353,44,440.0
354,44,460.0
355,44,416.0
356,44,373.0
357,45,334.0
358,46,302.0
359,46,284.0
360,46,243.0
361,46,218.0
362,47,187.0
363,47,146.0
364,47,134.0
365,47,104.0
366,46,79.0
367,46,58.0
368,47,42.0
369,47,53.0
370,47,68.0
371,47,84.0
372,47,102.0
373,47,120.0
374,47,140.0
375,47,164.0
376,47,188.0
377,47,216.0
378,49,245.0
379,48,275.0
380,48,306.0
381,48,340.0
382,48,373.0
383,48,408.0
384,48,443.0
385,47,480.0
386,47,517.0
387,47,535.0
388,46,553.0
389,46,511.0
390,45,496.0
391,45,453.0
392,46,408.0
393,46,381.0
394,46,336.0
395,46,319.0
396,47,274.0
397,47,229.0
398,47,206.0
399,47,186.0
400,47,156.0
401,48,159.0
402,47,130.0
403,47,100.0
404,47,119.0
405,47,139.0
406,47,162.0
407,47,185.0
408,47,204.0
409,47,224.0
410,46,247.0
411,46,270.0
412,47,295.0
413,47,321.0
414,47,348.0
415,47,378.0
416,47,406.0
417,48,438.0
418,49,471.0
419,49,504.0
420,49,536.0
421,49,571.0
422,50,604.0
423,50,639.0
424,49,610.0
425,48,580.0
426,49,552.0
427,49,501.0
428,48,452.0
429,48,403.0
430,47,350.0
431,48,295.0
432,48,295.0
433,47,236.0
434,46,200.0
435,47,147.0
436,47,97.0
437,47,93.0
438,47,93.0
439,47,109.0
440,48,109.0
441,49,108.0
442,49,129.0
443,48,146.0
