time,cars,wait
0,3,0.0
1,3,0.0
2,3,0.0
3,4,0.0
4,4,1.0
5,4,0.0
6,4,0.0
7,4,0.0
8,6,0.0
9,6,0.0
10,7,0.0
11,7,0.0
12,8,0.0
13,8,0.0
14,8,0.0
15,10,0.0
16,10,2.0
17,10,4.0
18,10,6.0
19,12,8.0
20,12,0.0
21,12,0.0
22,12,0.0
23,11,0.0
24,11,1.0
25,12,2.0
26,12,4.0
27,12,6.0
28,12,9.0
29,12,6.0
30,13,0.0
31,13,1.0
32,16,0.0
33,16,1.0
34,16,2.0
35,16,4.0
36,15,6.0
37,15,9.0
38,15,12.0
39,17,15.0
40,17,6.0
41,16,0.0
42,16,0.0
43,17,0.0
44,18,0.0
45,18,1.0
46,17,3.0
47,18,7.0
48,17,12.0
49,18,14.0
50,18,16.0
51,18,5.0
52,18,0.0
53,18,2.0
54,20,3.0
55,20,5.0
56,20,8.0
57,19,12.0
58,20,17.0
59,21,23.0
60,21,30.0
61,21,21.0
62,22,13.0
63,22,6.0
64,22,3.0
65,22,6.0
66,24,5.0
67,24,8.0
68,25,10.0
69,25,15.0
70,24,18.0
71,23,15.0
72,23,9.0
73,23,7.0
74,24,4.0
75,24,4.0
76,24,7.0
77,24,12.0
78,24,17.0
79,24,23.0
80,24,29.0
81,25,22.0
82,25,12.0
83,26,5.0
84,26,3.0
85,28,3.0
86,28,3.0
87,28,6.0
88,29,10.0
89,29,13.0
90,30,19.0
91,31,14.0
92,31,11.0
93,31,11.0
94,31,12.0
95,32,15.0
96,33,17.0
97,34,25.0
98,34,29.0
99,34,34.0
100,34,40.0
101,34,33.0
102,35,26.0
103,35,18.0
104,35,14.0
105,35,14.0
106,36,23.0
107,37,26.0
108,37,31.0
109,35,36.0
110,35,47.0
111,36,34.0
112,37,26.0
113,37,23.0
114,37,23.0
115,38,22.0
116,40,22.0
117,40,23.0
118,40,27.0
119,39,37.0
120,40,45.0
121,40,40.0
122,41,39.0
123,41,36.0
124,41,35.0
125,41,31.0
126,40,29.0
127,41,27.0
128,42,21.0
129,42,19.0
130,42,23.0
131,42,20.0
132,44,19.0
133,44,17.0
134,44,14.0
135,44,15.0
136,45,18.0
137,45,21.0
138,45,26.0
139,46,30.0
140,45,38.0
141,44,28.0
142,44,21.0
143,45,16.0
144,44,15.0
145,44,17.0
146,44,25.0
147,44,31.0
148,46,42.0
149,46,52.0
150,45,62.0
151,44,60.0
152,43,52.0
153,45,43.0
154,45,40.0
155,45,36.0
156,45,35.0
157,46,33.0
158,48,40.0
159,48,40.0
160,48,43.0
161,47,36.0
162,49,28.0
163,49,24.0
164,49,25.0
165,49,29.0
166,49,32.0
167,48,38.0
168,48,40.0
169,48,48.0
170,49,57.0
171,49,58.0
172,49,53.0
173,48,50.0
174,48,41.0
175,49,36.0
176,49,33.0
177,50,39.0
178,50,37.0
179,50,46.0
180,50,46.0
181,50,40.0
182,50,33.0
183,49,25.0
184,49,28.0
185,49,27.0
186,49,27.0
187,49,31.0
188,49,38.0
189,49,50.0
190,47,65.0
191,47,63.0
192,48,56.0
193,48,48.0
194,48,44.0
195,48,43.0
196,49,40.0
197,49,40.0
198,49,48.0
199,49,61.0
200,48,66.0
201,48,52.0
202,49,38.0
203,49,29.0
204,49,24.0
205,49,29.0
206,47,31.0
207,47,38.0
208,47,46.0
209,46,60.0
210,46,70.0
211,45,66.0
212,46,57.0
213,46,48.0
214,46,45.0
215,46,48.0
216,47,53.0
217,49,54.0
218,49,60.0
219,49,59.0
220,49,62.0
221,48,52.0
222,48,43.0
223,49,32.0
224,49,32.0
225,49,38.0
226,49,39.0
227,48,41.0
228,48,53.0
229,48,55.0
230,48,58.0
231,47,48.0
232,47,40.0
233,46,32.0
234,46,33.0
235,47,28.0
236,48,28.0
237,47,31.0
238,47,29.0
239,47,31.0
240,47,37.0
241,47,30.0
242,46,27.0
243,47,25.0
244,48,24.0
245,48,26.0
246,48,25.0
247,48,34.0
248,49,38.0
249,48,44.0
250,48,51.0
251,48,42.0
252,49,38.0
253,49,33.0
254,48,32.0
255,48,32.0
256,48,34.0
257,48,37.0
258,48,42.0
259,46,55.0
260,46,61.0
261,46,56.0
262,46,46.0
263,46,36.0
264,46,42.0
265,47,43.0
266,48,42.0
267,48,44.0
268,48,39.0
269,46,43.0
270,46,42.0
271,47,47.0
272,47,39.0
273,47,26.0
274,47,22.0
275,47,21.0
276,48,21.0
277,49,25.0
278,48,27.0
279,48,38.0
280,48,44.0
281,49,49.0
282,49,45.0
283,49,45.0
284,49,47.0
285,48,52.0
286,48,50.0
287,49,56.0
288,50,56.0
289,50,55.0
290,50,54.0
291,50,60.0
292,50,51.0
293,50,42.0
294,50,35.0
295,49,36.0
296,49,24.0
297,49,27.0
298,49,25.0
299,49,28.0
300,49,28.0
301,49,34.0
302,49,28.0
303,49,24.0
304,49,19.0
305,48,15.0
306,48,19.0
307,48,22.0
308,48,25.0
309,49,30.0
310,48,37.0
311,47,46.0
312,47,40.0
313,47,32.0
314,47,29.0
315,47,25.0
316,47,21.0
317,48,20.0
318,49,20.0
319,49,28.0
320,49,30.0
321,48,33.0
322,48,27.0
323,47,17.0
324,48,12.0
325,48,9.0
326,48,10.0
327,47,12.0
328,47,16.0
329,48,24.0
330,48,31.0
331,48,39.0
332,46,33.0
333,46,29.0
334,46,27.0
335,47,24.0
336,47,29.0
337,47,35.0
338,47,38.0
339,47,45.0
340,47,53.0
341,46,60.0
342,46,46.0
343,46,37.0
344,46,30.0
345,46,24.0
346,46,24.0
347,49,29.0
348,48,33.0
349,48,37.0
350,49,46.0
351,49,59.0
352,50,56.0
353,50,52.0
354,50,43.0
355,50,40.0
356,49,43.0
357,48,39.0
358,48,40.0
359,48,34.0
360,48,37.0
361,48,39.0
362,48,31.0
363,47,26.0
364,48,25.0
365,48,21.0
366,48,23.0
367,48,28.0
368,48,34.0
369,49,42.0
370,49,54.0
371,49,68.0
372,49,67.0
373,49,58.0
374,48,52.0
375,48,48.0
376,48,44.0
377,48,49.0
378,49,48.0
379,49,48.0
380,49,57.0
381,49,66.0
382,48,62.0
383,49,62.0
384,49,61.0
385,49,72.0
386,49,83.0
387,50,83.0
388,48,84.0
389,48,82.0
390,47,79.0
391,48,80.0
392,49,69.0
393,49,56.0
394,48,48.0
395,48,42.0
396,49,38.0
397,49,45.0
398,49,43.0
399,49,41.0
400,49,50.0
401,49,65.0
402,50,55.0
403,49,48.0
404,48,40.0
405,48,36.0
406,48,41.0
407,49,42.0
408,49,44.0
409,49,49.0
410,48,56.0
411,48,64.0
412,47,63.0
413,49,56.0
414,49,51.0
415,49,47.0
416,49,45.0
417,49,52.0
418,48,50.0
419,49,47.0
420,50,50.0
421,50,52.0
422,49,47.0
423,49,42.0
424,48,33.0
425,49,27.0
426,49,22.0
427,49,20.0
428,49,21.0
429,49,30.0
430,49,35.0
431,48,46.0
432,48,38.0
433,49,34.0
434,49,32.0
435,49,23.0
436,48,21.0
437,48,25.0
438,48,23.0
439,48,24.0
440,48,37.0
441,48,38.0
442,48,36.0
443,48,29.0
