time,cars,wait
416,46,17.0
417,46,14.0
418,46,13.0
419,46,13.0
420,48,17.0
421,49,22.0
422,48,26.0
423,48,35.0
424,47,24.0
425,48,16.0
426,48,14.0
427,48,11.0
428,48,11.0
429,48,10.0
430,49,17.0
431,49,22.0
432,49,30.0
433,49,40.0
434,50,34.0
435,50,32.0
436,50,27.0
437,50,28.0
438,49,27.0
439,48,23.0
440,48,23.0
441,48,28.0
442,47,33.0
443,48,40.0
444,48,35.0
445,48,25.0
446,48,25.0
447,48,23.0
448,49,19.0
449,49,25.0
450,49,29.0
451,48,35.0
452,48,40.0
453,48,47.0
454,49,40.0
455,48,33.0
456,48,31.0
457,49,31.0
458,49,33.0
459,49,36.0
460,48,41.0
461,48,55.0
462,48,65.0
463,49,75.0
464,49,69.0
465,47,62.0
466,47,61.0
467,47,54.0
468,47,59.0
469,48,63.0
470,49,60.0
471,49,72.0
472,49,69.0
473,48,67.0
474,48,58.0
475,48,47.0
476,48,35.0
477,48,40.0
478,48,31.0
479,49,28.0
480,49,27.0
481,49,37.0
482,49,46.0
483,49,60.0
484,49,76.0
485,49,91.0
486,49,109.0
487,48,131.0
488,48,156.0
489,49,155.0
490,49,156.0
491,49,145.0
492,49,139.0
493,48,131.0
494,48,134.0
495,48,123.0
496,47,115.0
497,47,120.0
498,47,121.0
499,47,95.0
