time,cars,wait
234,48,35.0
235,48,46.0
236,47,57.0
237,47,50.0
238,47,51.0
239,48,52.0
240,48,56.0
241,48,51.0
242,48,56.0
243,49,56.0
244,49,53.0
245,50,53.0
246,50,55.0
247,50,43.0
248,49,31.0
249,49,26.0
250,49,21.0
251,49,19.0
252,49,20.0
253,49,21.0
254,49,20.0
255,49,30.0
256,49,38.0
257,49,40.0
258,49,43.0
259,49,46.0
260,49,37.0
261,48,35.0
262,49,35.0
263,49,33.0
264,49,37.0
265,50,43.0
266,50,53.0
267,49,52.0
268,49,51.0
269,49,44.0
270,49,39.0
271,49,36.0
272,49,35.0
273,50,30.0
274,50,28.0
275,49,29.0
276,50,31.0
277,50,24.0
278,50,17.0
279,49,19.0
280,49,20.0
281,49,16.0
282,49,22.0
283,49,28.0
284,49,35.0
285,49,42.0
286,49,52.0
287,49,46.0
288,50,41.0
289,49,35.0
290,48,33.0
291,48,34.0
292,49,37.0
293,48,40.0
294,48,47.0
295,48,62.0
296,47,75.0
297,46,68.0
298,46,56.0
299,46,51.0
300,47,41.0
301,47,35.0
302,47,30.0
303,49,33.0
304,49,31.0
305,49,29.0
306,49,31.0
307,49,25.0
308,50,19.0
309,50,16.0
310,50,16.0
311,50,19.0
312,49,19.0
313,49,26.0
314,48,38.0
315,48,49.0
316,49,62.0
317,49,59.0
318,48,59.0
319,47,60.0
320,47,52.0
321,48,48.0
322,48,43.0
323,49,45.0
324,48,46.0
325,48,44.0
326,48,49.0
327,48,39.0
328,48,38.0
329,48,32.0
330,48,37.0
331,48,34.0
332,48,32.0
333,49,33.0
334,49,33.0
335,49,39.0
336,49,39.0
337,49,31.0
338,50,36.0
339,50,29.0
340,50,22.0
341,49,21.0
342,49,17.0
343,49,20.0
344,49,27.0
345,49,26.0
346,49,32.0
347,49,26.0
348,49,22.0
349,49,15.0
350,48,13.0
351,48,12.0
352,48,17.0
353,48,21.0
354,48,25.0
355,48,34.0
356,49,45.0
357,49,38.0
358,47,31.0
359,47,25.0
360,47,19.0
361,48,21.0
362,48,23.0
363,49,28.0
364,49,34.0
365,49,47.0
366,49,54.0
367,49,49.0
368,49,50.0
369,49,45.0
370,49,36.0
371,49,31.0
372,49,29.0
373,49,33.0
374,49,35.0
375,50,34.0
376,49,38.0
377,49,33.0
378,48,27.0
379,48,25.0
380,49,19.0
381,49,11.0
382,49,18.0
383,48,20.0
384,48,26.0
385,48,36.0
386,47,44.0
387,48,32.0
388,48,31.0
389,47,25.0
390,47,24.0
391,48,18.0
392,48,19.0
393,48,20.0
394,48,22.0
395,47,30.0
396,47,39.0
397,46,31.0
398,46,26.0
399,46,22.0
400,46,20.0
401,47,25.0
402,47,34.0
403,48,37.0
404,46,38.0
405,46,41.0
406,44,46.0
407,44,35.0
408,44,30.0
409,44,27.0
410,44,29.0
411,44,32.0
412,45,35.0
413,46,38.0
414,46,47.0
415,46,55.0
416,46,62.0
417,45,59.0
418,46,58.0
419,48,51.0
420,48,48.0
421,48,48.0
422,48,51.0
423,49,55.0
424,49,59.0
425,48,61.0
426,48,59.0
427,47,44.0
428,48,39.0
429,48,34.0
430,48,31.0
431,48,25.0
432,48,23.0
433,49,31.0
434,49,40.0
435,49,48.0
436,49,59.0
437,50,54.0
438,50,49.0
439,49,45.0
440,48,42.0
441,48,41.0
442,48,46.0
443,47,44.0
444,47,45.0
445,47,46.0
446,47,48.0
447,47,42.0
448,46,31.0
449,46,25.0
450,48,19.0
451,48,28.0
452,49,31.0
453,49,40.0
454,48,51.0
455,47,61.0
456,47,76.0
457,47,67.0
458,47,62.0
459,47,48.0
460,47,44.0
461,47,38.0
462,47,33.0
463,50,43.0
464,50,46.0
465,49,55.0
466,49,59.0
467,49,57.0
468,50,51.0
469,50,51.0
470,50,43.0
471,50,33.0
472,50,34.0
473,49,32.0
474,49,34.0
475,49,38.0
476,49,43.0
477,49,33.0
478,49,26.0
479,48,22.0
480,49,18.0
481,49,18.0
482,49,18.0
483,49,25.0
484,49,26.0
485,49,39.0
486,49,54.0
487,49,51.0
488,50,53.0
489,50,46.0
490,49,43.0
491,48,42.0
492,48,40.0
493,49,46.0
494,49,44.0
495,49,46.0
496,49,44.0
497,49,34.0
498,48,24.0
499,48,21.0
