time,cars,wait,queue
268,41,305.0,22
269,40,330.0,25
270,40,356.0,25
271,40,330.0,26
272,40,299.0,23
273,40,269.0,23
274,40,241.0,24
275,41,211.0,22
276,41,188.0,20
277,41,158.0,18
278,41,131.0,16
279,41,142.0,14
280,41,120.0,14
281,41,97.0,11
282,41,77.0,10
283,41,69.0,12
284,43,69.0,12
285,43,80.0,11
286,43,91.0,11
287,43,104.0,13
288,42,118.0,14
289,44,132.0,16
290,45,147.0,16
291,44,162.0,15
292,44,179.0,16
293,43,196.0,17
294,43,215.0,18
295,43,234.0,21
296,42,254.0,19
297,42,275.0,21
298,42,298.0,23
299,42,322.0,23
300,42,347.0,25
301,43,319.0,25
302,42,281.0,24
303,43,243.0,23
304,43,204.0,21
305,42,173.0,18
306,42,147.0,20
307,42,129.0,18
308,42,121.0,21
309,42,105.0,20
310,42,108.0,19
311,43,99.0,19
312,44,93.0,17
313,44,92.0,15
314,44,109.0,16
315,44,128.0,18
316,46,149.0,22
317,47,171.0,22
318,46,196.0,24
319,47,222.0,27
320,47,250.0,27
321,48,278.0,29
322,48,310.0,31
323,47,342.0,31
324,46,375.0,32
325,47,408.0,33
326,47,442.0,34
327,47,476.0,33
328,46,487.0,33
329,46,499.0,32
330,47,511.0,34
331,47,464.0,31
332,47,416.0,27
333,46,370.0,27
334,46,343.0,25
335,47,296.0,24
336,47,252.0,20
337,47,212.0,18
338,47,172.0,16
339,48,171.0,18
340,48,132.0,15
341,48,148.0,16
342,48,111.0,15
343,48,94.0,14
344,48,78.0,15
345,48,95.0,16
346,47,115.0,19
347,47,136.0,20
348,47,158.0,22
349,49,184.0,27
350,49,211.0,27
351,49,241.0,29
352,48,272.0,30
353,48,301.0,29
354,48,332.0,31
355,48,365.0,33
356,48,399.0,33
357,48,433.0,33
358,47,469.0,35
359,48,506.0,37
360,47,544.0,37
361,47,507.0,35
362,46,470.0,32
363,46,433.0,30
364,46,398.0,29
365,46,359.0,25
366,46,342.0,25
367,46,302.0,23
368,45,263.0,21
369,45,246.0,21
370,45,220.0,19
371,45,214.0,18
372,45,169.0,16
373,45,124.0,14
374,46,102.0,14
375,46,99.0,13
376,45,114.0,15
377,45,132.0,18
378,44,151.0,18
379,45,171.0,20
380,45,193.0,21
381,45,217.0,24
382,45,241.0,24
383,43,266.0,24
384,44,292.0,26
385,43,319.0,26
386,44,347.0,28
387,44,376.0,29
388,44,405.0,29
389,45,436.0,31
390,45,468.0,31
391,44,444.0,30
392,45,421.0,31
393,44,379.0,29
394,44,337.0,28
395,44,298.0,25
396,43,259.0,23
397,44,219.0,21
398,44,182.0,19
399,43,147.0,17
400,43,149.0,16
401,42,114.0,14
402,43,90.0,13
403,43,79.0,12
404,43,56.0,11
405,43,54.0,11
406,44,55.0,11
407,44,64.0,11
408,43,74.0,12
409,43,86.0,12
410,43,99.0,13
411,44,116.0,16
412,43,135.0,18
413,43,155.0,19
414,42,172.0,19
415,42,190.0,21
416,41,211.0,22
417,40,233.0,22
418,41,255.0,24
419,42,280.0,25
420,42,306.0,25
421,42,282.0,24
422,44,249.0,26
423,44,219.0,22
424,45,192.0,20
425,45,166.0,18
426,45,144.0,16
427,47,123.0,17
428,47,132.0,16
429,47,111.0,15
430,47,102.0,15
431,47,88.0,14
432,47,76.0,14
433,48,70.0,14
434,48,84.0,14
435,48,101.0,16
436,48,120.0,19
437,48,141.0,21
438,47,162.0,20
439,46,186.0,23
440,46,212.0,26
441,46,240.0,28
442,46,271.0,30
443,45,303.0,31
444,45,336.0,32
445,45,370.0,34
446,45,405.0,34
447,44,441.0,35
448,44,477.0,35
449,43,496.0,35
450,44,516.0,36
451,44,477.0,33
452,44,438.0,29
453,44,398.0,26
454,44,359.0,24
455,44,334.0,23
456,44,317.0,22
457,44,301.0,21
458,44,258.0,20
459,45,240.0,21
460,45,196.0,17
461,45,168.0,16
462,45,123.0,14
463,45,106.0,13
464,45,75.0,14
465,45,88.0,13
466,44,102.0,14
467,44,116.0,14
468,46,132.0,18
469,46,149.0,17
470,46,168.0,19
471,44,187.0,18
472,45,208.0,21
473,44,230.0,21
474,43,253.0,22
475,43,277.0,24
476,41,301.0,23
477,42,326.0,25
478,41,352.0,24
479,41,380.0,27
480,41,400.0,29
481,41,362.0,29
482,41,327.0,26
483,41,290.0,24
484,41,253.0,21
485,42,217.0,19
486,42,185.0,16
487,43,162.0,17
488,43,157.0,16
489,44,142.0,17
490,44,123.0,15
491,44,106.0,16
492,45,91.0,17
493,45,83.0,15
494,46,94.0,18
495,46,114.0,19
496,45,134.0,20
497,45,157.0,23
498,45,179.0,22
499,47,204.0,26
