time,cars,wait,queue
0,1,0.0,1
1,1,0.0,0
2,1,0.0,0
3,1,0.0,0
4,1,0.0,0
5,1,0.0,0
6,1,0.0,0
7,1,0.0,0
8,1,0.0,0
9,1,0.0,0
10,1,0.0,0
11,1,0.0,0
12,3,0.0,2
13,4,0.0,1
14,4,0.0,0
15,4,0.0,0
16,5,0.0,1
17,6,0.0,1
18,6,0.0,0
19,6,0.0,0
20,6,0.0,0
21,7,0.0,1
22,9,0.0,2
23,9,0.0,0
24,9,0.0,0
25,8,0.0,0
26,10,0.0,2
27,10,0.0,0
28,12,0.0,2
29,12,1.0,1
30,12,3.0,2
31,13,0.0,1
32,14,0.0,1
33,14,0.0,0
34,14,0.0,0
35,14,0.0,0
36,15,2.0,3
37,15,4.0,1
38,15,8.0,3
39,15,12.0,3
40,17,16.0,5
41,17,22.0,5
42,17,26.0,4
43,17,31.0,4
44,17,38.0,6
45,18,46.0,8
46,18,54.0,8
47,18,62.0,7
48,17,71.0,8
49,17,80.0,8
50,17,89.0,9
51,18,99.0,10
52,18,109.0,9
53,18,119.0,9
54,19,111.0,11
55,19,104.0,11
56,20,98.0,10
57,20,93.0,8
58,20,97.0,7
59,19,105.0,8
60,20,113.0,9
61,21,78.0,7
62,22,60.0,7
63,23,46.0,6
64,23,35.0,5
65,24,25.0,5
66,24,18.0,5
67,26,15.0,7
68,26,20.0,5
69,26,19.0,5
70,26,22.0,7
71,26,27.0,5
72,28,34.0,9
73,28,43.0,8
74,28,52.0,8
75,28,62.0,9
76,28,74.0,11
77,28,86.0,13
78,28,98.0,11
79,27,112.0,13
80,27,127.0,15
81,27,142.0,14
82,27,158.0,15
83,27,176.0,17
84,28,194.0,18
85,29,213.0,19
86,29,233.0,19
87,29,254.0,20
88,29,277.0,22
89,29,300.0,23
90,30,323.0,23
91,29,276.0,20
92,29,234.0,19
93,30,193.0,17
94,30,151.0,12
95,31,119.0,11
96,31,99.0,10
97,31,89.0,9
98,31,98.0,10
99,31,88.0,9
100,32,78.0,9
101,32,68.0,8
102,32,59.0,8
103,32,51.0,8
104,32,42.0,7
105,33,50.0,9
106,33,59.0,10
107,33,70.0,10
108,34,82.0,12
109,33,93.0,11
110,32,107.0,13
111,31,123.0,15
112,31,139.0,16
113,32,156.0,18
114,31,173.0,16
115,31,190.0,16
116,30,208.0,17
117,31,226.0,18
118,30,244.0,17
119,30,263.0,18
120,29,282.0,18
121,30,248.0,18
122,30,223.0,15
123,31,198.0,14
124,30,174.0,12
125,30,150.0,11
126,32,126.0,11
127,32,112.0,9
128,32,88.0,7
129,31,92.0,8
130,31,77.0,8
131,32,64.0,8
132,33,51.0,9
133,33,37.0,7
134,33,46.0,8
135,33,56.0,9
136,34,67.0,12
137,34,79.0,11
138,33,92.0,12
139,32,106.0,13
140,35,121.0,17
141,35,137.0,15
142,35,153.0,15
143,35,170.0,16
144,35,188.0,16
145,37,193.0,21
146,37,205.0,18
147,36,223.0,19
148,36,243.0,21
149,37,265.0,22
150,38,289.0,24
151,38,261.0,21
152,39,226.0,21
153,39,192.0,19
154,41,163.0,19
155,41,136.0,16
156,41,117.0,16
157,42,107.0,18
158,43,112.0,16
159,44,97.0,15
160,44,85.0,14
161,44,77.0,15
162,43,70.0,12
163,44,67.0,14
164,44,84.0,16
165,44,97.0,16
166,45,112.0,17
167,45,131.0,19
168,45,152.0,20
169,45,176.0,23
170,46,200.0,25
171,47,227.0,27
172,47,254.0,26
173,46,283.0,28
174,45,313.0,29
175,46,345.0,32
176,45,377.0,31
177,45,409.0,31
178,45,442.0,33
179,45,475.0,32
180,45,508.0,33
181,45,487.0,30
182,44,441.0,30
183,44,398.0,28
184,43,359.0,27
185,44,319.0,24
186,43,281.0,22
187,43,256.0,21
188,42,219.0,20
189,42,183.0,18
190,44,170.0,18
191,44,160.0,14
192,44,132.0,13
193,44,103.0,12
194,45,95.0,14
195,46,88.0,14
196,46,101.0,13
197,46,114.0,13
198,45,129.0,15
199,45,146.0,17
200,47,162.0,19
201,46,181.0,19
202,46,201.0,20
203,44,221.0,20
204,45,241.0,22
205,45,261.0,21
206,45,282.0,21
207,43,303.0,21
208,43,324.0,21
209,42,345.0,22
210,42,367.0,22
211,40,333.0,20
212,39,301.0,20
213,38,269.0,19
214,37,240.0,20
215,37,211.0,18
216,36,185.0,17
217,36,185.0,18
218,35,163.0,18
219,35,160.0,17
220,35,142.0,17
221,35,127.0,16
222,36,123.0,17
223,36,107.0,15
224,37,112.0,15
225,37,127.0,14
226,37,143.0,16
227,39,160.0,18
228,39,177.0,16
229,39,196.0,19
230,39,216.0,19
231,39,236.0,19
232,40,258.0,23
233,39,281.0,22
234,40,305.0,24
235,40,330.0,24
236,40,356.0,26
237,40,382.0,26
238,40,409.0,26
239,40,436.0,27
240,40,463.0,26
241,40,433.0,26
242,41,374.0,25
243,42,316.0,22
244,42,263.0,20
245,43,226.0,19
246,42,207.0,18
247,43,201.0,18
248,43,175.0,17
249,43,161.0,16
250,43,150.0,18
251,43,139.0,17
252,43,132.0,17
253,44,127.0,18
254,45,123.0,18
255,45,120.0,17
256,45,142.0,20
257,45,153.0,22
258,45,168.0,25
259,46,180.0,24
260,47,197.0,26
261,47,214.0,26
262,46,245.0,30
263,46,265.0,30
264,46,287.0,31
265,47,309.0,31
266,47,331.0,30
267,47,355.0,30
268,48,379.0,31
269,48,402.0,29
270,49,427.0,31
271,49,386.0,28
272,49,346.0,27
273,49,308.0,25
