time,cars,wait
234,49,41.0
235,49,40.0
236,49,47.0
237,49,57.0
238,49,68.0
239,50,63.0
240,50,51.0
241,49,42.0
242,48,38.0
243,48,34.0
244,48,38.0
245,50,40.0
246,50,48.0
247,50,56.0
248,49,69.0
249,49,85.0
250,49,75.0
251,49,74.0
252,49,67.0
253,49,62.0
254,49,60.0
255,48,56.0
256,49,59.0
257,49,55.0
258,49,65.0
259,50,69.0
260,49,59.0
261,48,50.0
262,48,45.0
263,49,38.0
264,49,36.0
265,49,34.0
266,49,33.0
267,49,44.0
268,49,54.0
269,49,69.0
270,49,68.0
271,49,57.0
272,49,51.0
273,49,45.0
274,48,50.0
275,48,46.0
276,50,51.0
277,50,51.0
278,50,52.0
279,50,56.0
280,50,55.0
281,49,50.0
282,49,34.0
283,49,28.0
284,49,30.0
285,49,36.0
286,49,42.0
287,49,42.0
288,49,38.0
289,48,37.0
290,48,31.0
291,48,27.0
292,48,29.0
293,48,29.0
294,48,28.0
295,48,33.0
296,49,45.0
297,48,50.0
298,49,59.0
299,49,71.0
300,50,84.0
301,49,104.0
302,48,90.0
303,48,77.0
304,48,70.0
305,48,64.0
306,49,58.0
307,50,65.0
308,49,65.0
309,49,74.0
310,48,78.0
311,47,82.0
312,48,94.0
313,48,75.0
314,48,56.0
315,48,44.0
316,49,42.0
317,49,43.0
318,49,41.0
319,49,41.0
320,50,52.0
321,49,62.0
322,49,67.0
323,48,62.0
324,49,59.0
325,49,58.0
326,49,48.0
327,49,43.0
328,49,45.0
329,49,41.0
330,49,44.0
331,50,42.0
332,50,54.0
333,49,53.0
334,49,43.0
335,49,34.0
336,49,27.0
337,49,21.0
338,49,19.0
339,49,17.0
340,49,19.0
341,48,27.0
342,48,33.0
343,48,41.0
344,48,36.0
345,48,30.0
346,47,21.0
347,47,17.0
348,47,14.0
349,48,14.0
350,47,19.0
351,49,28.0
352,47,35.0
353,47,42.0
354,47,34.0
355,47,25.0
356,48,17.0
357,48,16.0
358,48,18.0
359,47,20.0
360,48,23.0
361,47,26.0
362,47,34.0
363,46,44.0
364,46,38.0
365,46,30.0
366,46,27.0
367,46,24.0
368,47,24.0
369,48,25.0
370,48,32.0
371,47,41.0
372,47,46.0
373,46,53.0
374,46,43.0
375,45,39.0
376,46,33.0
377,46,26.0
378,46,27.0
379,46,29.0
380,47,28.0
381,48,33.0
382,46,38.0
383,46,42.0
384,45,40.0
385,47,35.0
386,47,32.0
387,47,30.0
388,47,30.0
389,48,32.0
390,49,32.0
391,49,38.0
392,49,48.0
393,49,57.0
394,49,57.0
395,49,50.0
396,49,46.0
397,49,43.0
398,49,42.0
399,49,47.0
400,50,48.0
401,49,49.0
402,50,59.0
403,50,65.0
404,50,57.0
405,50,49.0
406,49,44.0
407,49,39.0
408,49,34.0
409,49,30.0
410,48,31.0
411,48,42.0
412,47,50.0
413,48,58.0
414,48,52.0
415,48,42.0
416,48,37.0
417,48,33.0
418,48,28.0
419,48,28.0
420,49,31.0
421,49,39.0
422,49,47.0
423,49,52.0
424,49,43.0
425,49,36.0
426,49,28.0
427,49,25.0
428,49,29.0
429,48,28.0
430,48,30.0
431,48,32.0
432,47,38.0
433,47,46.0
434,47,37.0
435,47,35.0
436,46,27.0
437,46,19.0
438,46,23.0
439,47,25.0
440,46,34.0
441,46,40.0
442,45,51.0
443,44,60.0
444,44,52.0
445,44,43.0
446,45,38.0
447,45,27.0
448,45,23.0
449,46,26.0
450,46,27.0
451,48,26.0
452,48,28.0
453,48,27.0
454,50,19.0
455,50,17.0
456,50,13.0
457,50,13.0
458,50,14.0
459,50,17.0
460,49,23.0
461,48,35.0
462,48,49.0
463,47,59.0
464,47,55.0
465,47,54.0
466,47,47.0
467,47,43.0
468,47,42.0
469,47,39.0
470,48,43.0
471,48,43.0
472,48,43.0
473,48,51.0
474,48,47.0
475,48,43.0
476,48,35.0
477,48,33.0
478,48,32.0
479,48,32.0
480,48,38.0
481,48,51.0
482,48,60.0
483,48,70.0
484,48,61.0
485,47,55.0
486,47,46.0
487,48,42.0
488,48,40.0
489,48,38.0
490,48,41.0
491,48,49.0
492,46,54.0
493,46,58.0
494,47,63.0
495,47,55.0
496,47,54.0
497,47,57.0
498,47,64.0
499,50,59.0
