time,cars,wait
416,47,169.0
417,47,148.0
418,47,109.0
419,48,114.0
420,48,105.0
421,48,114.0
422,48,122.0
423,48,145.0
424,49,168.0
425,49,193.0
426,50,219.0
427,50,245.0
428,48,274.0
429,48,305.0
430,47,337.0
431,48,369.0
432,48,402.0
433,48,436.0
434,47,471.0
435,46,506.0
436,47,542.0
437,46,578.0
438,46,615.0
439,46,652.0
440,45,689.0
441,46,640.0
442,45,590.0
443,45,542.0
444,45,490.0
445,44,437.0
446,44,404.0
447,43,350.0
448,43,323.0
449,43,269.0
450,43,240.0
451,44,184.0
452,44,157.0
453,44,102.0
454,44,73.0
455,45,86.0
456,44,99.0
457,44,115.0
458,44,132.0
459,43,151.0
460,43,172.0
461,42,194.0
462,42,217.0
463,42,241.0
464,41,267.0
465,42,293.0
466,42,308.0
467,42,326.0
468,41,345.0
469,42,365.0
470,42,387.0
471,43,406.0
472,43,435.0
473,43,456.0
474,45,477.0
475,45,500.0
476,46,443.0
477,46,388.0
478,46,341.0
479,47,294.0
480,47,284.0
481,46,251.0
482,46,215.0
483,46,182.0
484,47,155.0
485,46,142.0
486,46,117.0
487,46,124.0
488,46,132.0
489,48,118.0
490,48,108.0
491,48,126.0
492,47,146.0
493,48,168.0
494,49,192.0
495,48,217.0
496,48,244.0
497,46,271.0
498,46,301.0
499,46,331.0
