time,cars,wait
238,48,29.0
239,48,38.0
240,49,36.0
241,49,35.0
242,49,45.0
243,49,46.0
244,48,40.0
245,48,34.0
246,49,24.0
247,49,17.0
248,49,22.0
249,49,25.0
250,49,33.0
251,50,41.0
252,49,47.0
253,48,56.0
254,47,47.0
255,47,46.0
256,48,39.0
257,48,34.0
258,48,36.0
259,48,35.0
260,48,34.0
261,48,33.0
262,48,40.0
263,47,44.0
264,46,41.0
265,48,36.0
266,48,28.0
267,48,24.0
268,48,22.0
269,49,26.0
270,49,37.0
271,49,43.0
272,48,53.0
273,48,64.0
274,48,61.0
275,49,61.0
276,49,54.0
277,48,50.0
278,48,46.0
279,47,50.0
280,48,50.0
281,48,47.0
282,47,54.0
283,47,57.0
284,48,47.0
285,48,47.0
286,48,44.0
287,48,33.0
288,48,31.0
289,48,31.0
290,49,40.0
291,49,37.0
292,49,43.0
293,49,46.0
294,49,36.0
295,49,34.0
296,49,27.0
297,49,26.0
298,49,29.0
299,49,30.0
300,49,41.0
301,48,48.0
302,49,55.0
303,49,64.0
304,49,54.0
305,49,47.0
306,49,41.0
307,48,35.0
308,48,30.0
309,48,30.0
310,48,36.0
311,48,42.0
312,47,52.0
313,47,58.0
314,46,67.0
315,47,60.0
316,47,61.0
317,48,54.0
318,48,52.0
319,48,59.0
320,50,58.0
321,49,56.0
322,49,55.0
323,49,58.0
324,50,61.0
325,50,57.0
326,49,51.0
327,49,46.0
328,49,43.0
329,49,44.0
330,49,46.0
331,49,45.0
332,49,58.0
333,49,64.0
334,49,71.0
335,50,72.0
336,49,58.0
337,49,45.0
338,48,39.0
339,48,34.0
340,48,33.0
341,49,34.0
342,49,39.0
343,48,45.0
344,48,50.0
345,48,47.0
346,48,40.0
347,49,30.0
348,49,25.0
349,49,24.0
350,49,25.0
351,48,30.0
352,48,38.0
353,48,46.0
354,47,58.0
355,48,52.0
356,49,49.0
357,49,43.0
358,49,40.0
359,49,44.0
360,49,42.0
361,49,44.0
362,49,43.0
363,50,43.0
364,49,50.0
365,49,42.0
366,48,40.0
367,48,30.0
368,49,26.0
369,49,30.0
370,49,29.0
371,49,37.0
372,49,53.0
373,49,63.0
374,49,78.0
375,48,74.0
376,48,72.0
377,48,66.0
378,48,56.0
379,48,50.0
380,48,52.0
381,49,51.0
382,49,61.0
383,48,58.0
384,48,60.0
385,47,52.0
386,47,51.0
387,48,46.0
388,48,39.0
389,48,36.0
390,48,38.0
391,49,35.0
392,50,36.0
393,50,38.0
394,50,46.0
395,50,49.0
396,50,45.0
397,50,47.0
398,50,48.0
399,49,46.0
400,49,43.0
401,50,38.0
402,50,39.0
403,50,47.0
404,49,44.0
405,50,41.0
406,50,35.0
407,50,37.0
408,50,33.0
409,49,30.0
410,48,28.0
411,49,32.0
412,49,30.0
413,49,36.0
414,49,35.0
415,48,29.0
416,49,23.0
417,49,15.0
418,49,15.0
419,49,16.0
420,48,15.0
421,48,16.0
422,48,17.0
423,48,26.0
424,48,31.0
425,47,25.0
426,47,22.0
427,47,20.0
428,48,17.0
429,48,16.0
430,48,18.0
431,48,28.0
432,48,34.0
433,48,40.0
434,48,48.0
435,49,44.0
436,48,34.0
437,48,26.0
438,49,23.0
439,49,22.0
440,49,23.0
441,49,28.0
442,49,31.0
443,49,38.0
444,49,47.0
445,49,48.0
446,50,41.0
447,50,37.0
448,50,35.0
449,49,38.0
450,50,45.0
451,48,50.0
452,48,56.0
453,49,53.0
454,48,46.0
455,48,39.0
456,48,36.0
457,48,21.0
458,49,18.0
459,49,12.0
460,49,14.0
461,49,17.0
462,49,28.0
463,49,35.0
464,49,42.0
465,49,34.0
466,49,27.0
467,49,23.0
468,48,23.0
469,48,26.0
470,48,32.0
471,48,43.0
472,48,51.0
473,48,61.0
474,48,73.0
475,47,68.0
476,46,67.0
477,46,55.0
478,48,51.0
479,48,48.0
480,48,43.0
481,49,42.0
482,49,42.0
483,49,48.0
484,48,54.0
485,47,52.0
486,48,45.0
487,48,40.0
488,48,31.0
489,48,29.0
490,48,35.0
491,49,40.0
492,49,47.0
493,49,58.0
494,49,69.0
495,49,62.0
496,49,58.0
497,49,49.0
498,49,42.0
499,49,41.0
