time,cars,wait,queue
427,43,321.0,23
428,43,297.0,20
429,43,248.0,17
430,43,198.0,15
431,42,148.0,15
432,43,97.0,13
433,43,48.0,10
434,43,49.0,10
435,43,60.0,11
436,44,65.0,11
437,44,78.0,12
438,43,91.0,13
439,44,107.0,16
440,44,124.0,16
441,44,141.0,18
442,43,159.0,18
443,43,180.0,21
444,42,201.0,20
445,41,223.0,21
446,41,246.0,23
447,42,270.0,24
448,42,295.0,25
449,42,321.0,25
450,43,348.0,27
451,42,310.0,25
452,43,274.0,23
453,43,241.0,22
454,42,209.0,19
455,43,180.0,18
456,44,155.0,18
457,44,140.0,16
458,43,139.0,16
459,43,120.0,14
460,44,102.0,15
461,44,93.0,13
462,44,77.0,12
463,44,86.0,13
464,46,74.0,14
465,46,87.0,13
466,46,101.0,14
467,45,115.0,14
468,45,131.0,16
469,46,147.0,18
470,46,165.0,17
471,45,184.0,18
472,44,206.0,21
473,43,228.0,22
474,43,251.0,23
475,43,276.0,24
476,42,301.0,25
477,42,328.0,26
478,43,356.0,29
479,43,384.0,27
480,42,413.0,28
481,43,389.0,29
482,43,352.0,27
483,43,316.0,25
484,42,281.0,24
485,42,243.0,22
486,43,216.0,21
487,43,181.0,17
488,42,172.0,17
489,41,141.0,15
490,43,125.0,17
491,43,110.0,13
492,43,103.0,12
493,43,81.0,12
494,43,70.0,12
495,45,69.0,15
496,45,81.0,13
497,45,93.0,13
498,44,107.0,14
499,44,124.0,16
