time,cars,wait,queue
268,49,131.0,25
269,48,123.0,24
270,47,110.0,23
271,47,109.0,23
272,46,97.0,20
273,47,85.0,18
274,47,74.0,15
275,47,75.0,16
276,47,74.0,16
277,48,80.0,17
278,48,73.0,15
279,48,55.0,12
280,47,51.0,12
281,47,49.0,13
282,49,51.0,17
283,50,60.0,16
284,49,61.0,15
285,49,68.0,16
286,47,72.0,18
287,47,78.0,18
288,47,83.0,19
289,47,97.0,18
290,47,104.0,16
291,47,115.0,16
292,47,134.0,18
293,48,123.0,20
294,47,116.0,19
295,46,109.0,18
296,45,99.0,16
297,45,94.0,17
298,43,81.0,14
299,44,71.0,16
300,44,67.0,15
301,44,71.0,15
302,44,75.0,14
303,46,66.0,16
304,46,64.0,15
305,46,59.0,14
306,46,78.0,18
307,46,96.0,19
308,46,82.0,17
309,46,75.0,19
310,46,69.0,17
311,46,62.0,15
312,48,53.0,14
313,48,50.0,16
314,48,44.0,13
315,48,53.0,16
316,47,58.0,15
317,48,54.0,17
318,48,64.0,17
319,48,68.0,15
320,48,75.0,15
321,48,87.0,15
322,48,105.0,17
323,48,99.0,17
324,48,93.0,17
325,48,84.0,17
326,48,78.0,18
327,48,73.0,16
328,46,76.0,18
329,47,80.0,17
330,46,76.0,18
331,46,76.0,19
332,46,75.0,19
333,46,84.0,20
334,47,84.0,19
335,47,82.0,17
336,47,89.0,16
337,47,108.0,19
338,47,95.0,18
339,48,82.0,17
340,48,74.0,19
341,48,66.0,17
342,48,58.0,14
343,50,54.0,17
344,49,62.0,18
345,49,66.0,18
346,48,71.0,21
347,47,79.0,20
348,48,84.0,20
349,48,97.0,20
350,48,104.0,18
351,48,114.0,19
352,48,137.0,22
353,48,133.0,21
354,48,134.0,21
355,49,120.0,21
356,50,108.0,21
357,49,103.0,22
358,49,96.0,22
359,48,100.0,24
360,48,109.0,25
361,48,107.0,24
362,48,95.0,22
363,47,96.0,22
364,47,94.0,19
365,48,95.0,20
366,48,91.0,16
367,48,88.0,16
368,48,75.0,16
369,48,63.0,15
370,49,57.0,14
371,49,53.0,12
372,49,52.0,13
373,49,50.0,14
374,50,49.0,15
375,50,63.0,17
376,48,74.0,18
377,48,81.0,18
378,47,89.0,19
379,47,97.0,19
380,47,109.0,20
381,47,130.0,20
382,47,154.0,23
383,47,140.0,21
384,49,127.0,23
385,50,117.0,23
386,50,108.0,22
387,50,100.0,21
388,50,94.0,20
389,49,106.0,22
390,49,102.0,24
391,49,98.0,21
392,49,95.0,20
393,48,100.0,19
394,49,106.0,20
395,49,107.0,17
396,49,119.0,18
397,49,123.0,17
398,49,119.0,19
399,48,110.0,20
400,48,102.0,20
401,48,97.0,18
402,48,90.0,20
403,48,91.0,18
404,47,93.0,19
405,47,85.0,18
406,46,78.0,16
407,47,72.0,16
408,47,78.0,15
409,47,72.0,13
410,47,74.0,12
411,47,70.0,12
412,49,86.0,17
413,49,79.0,14
414,48,75.0,15
415,48,67.0,15
416,48,59.0,14
417,49,55.0,16
418,49,49.0,12
419,48,47.0,13
420,48,53.0,14
421,47,55.0,15
422,47,65.0,16
423,48,69.0,18
424,48,75.0,17
425,48,79.0,14
426,48,99.0,19
427,48,120.0,21
428,49,119.0,22
429,49,109.0,21
430,49,100.0,21
431,49,98.0,25
432,49,90.0,21
433,49,84.0,20
434,48,77.0,18
435,48,83.0,20
436,48,95.0,22
437,48,90.0,19
438,47,88.0,18
439,47,91.0,16
440,47,86.0,16
441,48,88.0,16
442,48,98.0,16
443,48,90.0,15
444,47,82.0,15
445,48,75.0,14
446,47,71.0,16
447,47,65.0,13
448,46,63.0,16
449,46,72.0,16
450,44,71.0,16
451,44,77.0,17
452,44,77.0,19
453,44,79.0,16
454,44,83.0,15
455,44,92.0,14
456,46,104.0,18
457,46,123.0,18
458,47,110.0,18
459,46,100.0,17
460,46,91.0,17
461,46,80.0,16
462,45,68.0,13
463,46,70.0,17
464,47,84.0,17
465,47,88.0,16
466,46,79.0,15
467,46,72.0,14
468,47,68.0,17
469,47,65.0,14
470,47,71.0,14
471,47,80.0,14
472,48,92.0,18
473,47,83.0,16
474,47,72.0,16
475,47,64.0,14
476,47,56.0,12
477,48,50.0,12
478,47,44.0,10
479,47,41.0,12
480,47,36.0,11
481,47,49.0,12
482,47,49.0,14
483,48,49.0,13
484,49,53.0,14
485,49,57.0,12
486,49,72.0,14
487,49,89.0,16
488,49,86.0,16
489,47,76.0,18
490,47,68.0,17
491,46,62.0,17
492,46,57.0,16
493,46,51.0,15
494,47,55.0,19
495,46,53.0,18
496,46,48.0,14
497,46,49.0,16
498,46,58.0,17
499,47,59.0,16
