time,cars,wait,queue
318,44,117.0,18
319,43,136.0,21
320,43,155.0,20
321,44,176.0,24
322,44,201.0,24
323,45,226.0,27
324,45,252.0,26
325,45,279.0,26
326,47,308.0,30
327,47,337.0,28
328,48,367.0,30
329,48,398.0,30
330,49,429.0,31
331,48,406.0,29
332,49,364.0,28
333,49,329.0,28
334,49,295.0,27
335,48,263.0,27
336,48,230.0,24
337,47,198.0,23
338,47,191.0,23
339,47,179.0,22
340,47,152.0,20
341,47,147.0,17
342,47,130.0,17
343,47,106.0,14
344,47,90.0,15
345,48,97.0,17
346,48,116.0,18
347,47,137.0,20
348,47,158.0,20
349,49,181.0,24
350,50,207.0,26
351,49,232.0,25
352,49,263.0,30
353,48,292.0,29
354,48,325.0,32
355,47,359.0,33
356,47,393.0,33
357,48,428.0,36
358,48,463.0,34
359,47,499.0,35
360,47,535.0,35
361,47,518.0,35
362,47,479.0,32
363,47,438.0,29
364,46,399.0,27
365,45,360.0,24
366,46,322.0,25
367,45,279.0,23
368,45,260.0,23
369,44,240.0,21
370,44,194.0,17
371,45,169.0,17
372,45,126.0,14
373,45,86.0,12
374,45,84.0,12
375,45,85.0,14
376,46,101.0,17
377,45,118.0,16
378,45,135.0,16
379,45,155.0,20
380,45,177.0,21
381,46,201.0,24
382,46,227.0,26
383,46,253.0,25
384,45,281.0,27
385,47,310.0,30
386,47,340.0,29
387,46,371.0,30
388,46,403.0,31
389,47,436.0,34
390,48,470.0,34
391,48,450.0,31
392,47,410.0,31
393,47,371.0,30
394,47,331.0,28
395,46,291.0,26
396,46,276.0,25
397,45,240.0,24
398,45,221.0,23
399,45,202.0,20
400,45,174.0,20
401,45,155.0,18
402,46,122.0,17
403,46,112.0,15
404,46,91.0,14
405,46,98.0,15
406,46,102.0,15
407,46,118.0,16
408,46,135.0,16
409,46,155.0,19
410,47,177.0,22
411,47,200.0,23
412,47,226.0,26
413,46,250.0,24
414,46,277.0,26
415,46,306.0,29
416,47,336.0,30
417,46,367.0,30
418,46,399.0,31
419,47,432.0,34
420,47,466.0,33
421,46,446.0,32
422,46,410.0,33
423,47,375.0,33
424,46,342.0,31
425,45,331.0,28
426,45,294.0,27
427,45,256.0,25
428,46,221.0,24
429,45,186.0,20
430,45,173.0,19
431,45,141.0,16
432,45,111.0,13
433,46,94.0,14
434,46,97.0,15
435,46,98.0,14
436,46,112.0,14
437,46,124.0,15
438,46,139.0,15
439,46,158.0,18
440,47,177.0,19
441,47,198.0,21
442,47,220.0,21
443,45,244.0,23
444,45,268.0,23
445,45,293.0,26
446,44,319.0,25
447,44,347.0,28
448,43,376.0,28
449,44,406.0,30
450,44,436.0,30
451,44,411.0,28
452,44,373.0,28
453,44,333.0,25
454,45,293.0,24
455,44,257.0,21
456,43,245.0,21
457,43,211.0,19
458,43,178.0,19
459,44,159.0,18
460,44,148.0,18
461,43,120.0,16
462,43,93.0,14
463,44,71.0,14
464,45,88.0,17
465,45,105.0,16
466,44,124.0,18
467,44,145.0,21
468,44,168.0,22
469,45,192.0,25
470,45,218.0,25
471,46,246.0,28
472,44,275.0,28
473,44,305.0,29
474,44,336.0,31
475,44,369.0,32
476,45,402.0,33
477,45,435.0,32
478,45,468.0,32
479,45,501.0,33
480,44,535.0,33
481,44,490.0,32
482,44,444.0,28
483,44,399.0,28
484,44,354.0,24
485,44,312.0,24
486,44,271.0,21
487,44,248.0,19
488,44,230.0,20
489,44,213.0,19
490,45,188.0,18
491,44,149.0,14
492,44,111.0,13
493,44,76.0,11
494,45,64.0,13
495,45,79.0,14
496,44,95.0,15
497,44,113.0,17
498,45,133.0,20
499,46,153.0,22
