time,cars,wait
416,50,53.0
417,49,50.0
418,49,40.0
419,48,31.0
420,49,24.0
421,49,23.0
422,49,30.0
423,49,36.0
424,49,37.0
425,49,47.0
426,49,55.0
427,49,57.0
428,49,54.0
429,49,43.0
430,48,34.0
431,48,33.0
432,48,38.0
433,48,40.0
434,48,42.0
435,49,49.0
436,49,60.0
437,49,57.0
438,48,57.0
439,49,51.0
440,49,45.0
441,49,36.0
442,49,42.0
443,50,45.0
444,50,48.0
445,49,52.0
446,49,56.0
447,49,52.0
448,50,51.0
449,49,52.0
450,49,47.0
451,49,43.0
452,49,48.0
453,49,48.0
454,49,51.0
455,50,48.0
456,50,50.0
457,50,41.0
458,50,37.0
459,50,35.0
460,49,41.0
461,49,38.0
462,49,31.0
463,49,37.0
464,49,38.0
465,49,45.0
466,49,53.0
467,49,46.0
468,50,38.0
469,49,28.0
470,48,28.0
471,48,29.0
472,48,33.0
473,48,41.0
474,48,43.0
475,48,44.0
476,48,46.0
477,48,48.0
478,47,43.0
479,48,29.0
480,49,26.0
481,49,21.0
482,49,17.0
483,49,15.0
484,49,13.0
485,49,14.0
486,49,23.0
487,50,28.0
488,49,22.0
489,49,20.0
490,48,20.0
491,48,20.0
492,49,22.0
493,49,26.0
494,49,29.0
495,49,32.0
496,48,32.0
497,48,36.0
498,49,32.0
499,49,27.0
