time,cars,wait,queue
0,2,0.0,2
1,2,0.0,0
2,2,0.0,0
3,2,0.0,0
4,3,0.0,1
5,3,0.0,0
6,3,0.0,0
7,4,0.0,1
8,4,0.0,0
9,5,0.0,1
10,7,0.0,2
11,7,0.0,0
12,7,0.0,0
13,7,0.0,0
14,9,0.0,2
15,9,0.0,0
16,10,0.0,1
17,10,1.0,1
18,11,2.0,2
19,11,3.0,1
20,12,4.0,2
21,12,5.0,1
22,12,7.0,2
23,12,9.0,2
24,12,12.0,3
25,13,16.0,5
26,12,20.0,4
27,12,25.0,4
28,12,30.0,4
29,13,35.0,5
30,13,41.0,5
31,13,24.0,3
32,12,11.0,2
33,15,4.0,4
34,15,1.0,0
35,15,3.0,0
36,15,6.0,1
37,15,8.0,5
38,16,11.0,5
39,16,16.0,4
40,16,21.0,4
41,16,27.0,5
42,17,33.0,6
43,20,39.0,8
44,20,45.0,5
45,20,52.0,6
46,20,59.0,6
47,20,66.0,6
48,20,60.0,8
49,20,55.0,7
50,20,50.0,7
51,21,46.0,7
52,20,47.0,5
53,20,53.0,6
54,19,60.0,7
55,19,67.0,7
56,19,74.0,7
57,18,81.0,7
58,18,90.0,9
59,18,99.0,9
60,19,108.0,10
61,19,68.0,8
62,21,45.0,8
63,20,25.0,4
64,22,13.0,5
65,21,10.0,3
66,20,6.0,1
67,20,9.0,3
68,20,13.0,3
69,20,18.0,5
70,20,23.0,5
71,21,29.0,6
72,21,35.0,5
73,21,41.0,5
74,22,47.0,6
75,22,53.0,5
76,24,59.0,7
77,24,65.0,6
78,25,72.0,7
79,24,79.0,6
80,24,87.0,7
81,24,96.0,9
82,25,105.0,9
83,26,115.0,11
84,26,125.0,9
85,26,135.0,9
86,26,146.0,11
87,26,158.0,11
88,26,170.0,12
89,27,182.0,12
90,27,195.0,12
91,27,129.0,11
92,27,90.0,10
93,26,56.0,7
94,26,26.0,5
95,26,24.0,3
96,28,7.0,5
97,29,4.0,3
98,29,7.0,3
99,30,11.0,5
100,29,17.0,6
101,30,23.0,7
102,31,30.0,8
103,31,38.0,8
104,32,47.0,9
105,32,58.0,9
106,34,69.0,12
107,34,80.0,14
108,35,91.0,13
109,35,102.0,12
110,34,117.0,15
111,35,132.0,15
112,35,149.0,17
113,35,168.0,19
114,35,187.0,18
115,36,207.0,20
116,36,230.0,22
117,37,251.0,22
118,37,275.0,23
119,37,299.0,23
120,38,324.0,25
121,38,297.0,22
122,39,272.0,22
123,39,239.0,20
124,38,214.0,19
125,39,196.0,21
126,38,173.0,18
127,39,153.0,20
128,39,128.0,18
129,40,125.0,18
130,39,102.0,16
131,39,81.0,15
132,39,65.0,12
133,39,63.0,13
134,40,67.0,14
135,40,71.0,11
136,40,77.0,12
137,40,90.0,13
138,39,105.0,15
139,40,122.0,18
140,40,140.0,17
141,40,160.0,19
142,39,183.0,22
143,39,207.0,23
144,40,232.0,26
145,40,259.0,26
146,39,287.0,27
147,39,316.0,28
148,39,331.0,30
149,39,347.0,29
150,38,363.0,29
151,38,327.0,26
152,38,290.0,25
153,39,266.0,25
154,38,231.0,21
155,38,198.0,19
156,39,168.0,18
157,39,139.0,15
158,39,131.0,15
159,39,106.0,13
160,39,92.0,12
161,40,73.0,11
162,40,59.0,10
163,40,49.0,8
164,39,53.0,9
165,39,64.0,10
166,40,76.0,12
167,40,89.0,14
168,40,105.0,15
169,38,122.0,16
170,38,141.0,18
171,39,161.0,21
172,39,181.0,19
173,39,202.0,21
174,39,225.0,21
175,39,249.0,23
176,40,260.0,25
177,39,273.0,25
178,39,286.0,25
179,40,301.0,28
180,41,316.0,27
181,41,289.0,23
182,41,257.0,21
183,41,229.0,20
184,42,215.0,21
185,43,188.0,17
186,43,171.0,17
187,43,173.0,19
188,44,149.0,18
189,44,126.0,14
190,45,113.0,16
191,44,104.0,14
192,44,95.0,15
193,44,89.0,18
194,45,108.0,20
195,45,125.0,18
196,45,147.0,21
197,45,169.0,22
198,46,194.0,26
199,46,221.0,26
200,46,249.0,27
201,47,279.0,30
202,47,310.0,30
203,46,342.0,32
204,46,375.0,32
205,46,408.0,32
206,46,441.0,33
207,45,475.0,33
208,46,509.0,34
209,46,543.0,33
210,46,577.0,33
211,46,530.0,33
212,45,485.0,30
213,45,439.0,29
214,44,393.0,27
215,44,348.0,27
216,44,301.0,22
217,44,301.0,24
218,44,258.0,21
219,44,214.0,18
220,45,174.0,17
221,45,148.0,16
222,45,134.0,15
223,45,97.0,13
224,45,88.0,13
225,46,97.0,14
226,46,111.0,14
227,45,127.0,15
228,45,144.0,16
229,46,161.0,17
230,46,181.0,21
231,46,201.0,20
232,44,222.0,21
233,44,246.0,23
234,42,271.0,24
235,45,296.0,27
236,44,323.0,26
237,43,351.0,27
238,43,380.0,28
239,43,411.0,31
240,45,442.0,32
241,45,447.0,30
242,45,438.0,31
243,44,430.0,30
244,45,422.0,31
245,45,381.0,27
246,45,337.0,24
247,45,294.0,24
248,43,276.0,24
249,44,236.0,23
250,44,209.0,20
251,44,171.0,19
252,44,180.0,19
253,44,146.0,16
254,45,113.0,15
255,45,111.0,14
256,45,102.0,14
257,44,116.0,14
258,44,116.0,14
259,45,131.0,16
260,44,147.0,17
261,43,165.0,17
262,42,184.0,18
263,42,205.0,21
264,42,226.0,21
265,42,248.0,21
266,40,272.0,23
267,40,297.0,25
268,41,323.0,26
269,40,350.0,26
270,40,377.0,26
271,40,380.0,27
272,41,370.0,26
273,42,361.0,26
274,42,354.0,25
275,42,312.0,23
276,41,326.0,22
277,42,293.0,24
278,41,249.0,21
279,41,209.0,21
280,41,194.0,19
281,42,157.0,17
282,42,129.0,15
283,42,121.0,14
284,43,94.0,13
285,43,89.0,12
286,44,88.0,13
287,44,91.0,12
288,44,95.0,12
289,43,110.0,14
290,45,127.0,18
291,46,146.0,19
292,46,166.0,19
293,45,181.0,21
294,45,199.0,22
295,44,219.0,23
296,45,239.0,24
297,46,262.0,27
298,46,290.0,27
299,45,313.0,26
300,46,338.0,28
301,47,311.0,27
302,48,285.0,26
303,48,264.0,24
304,48,227.0,22
305,49,196.0,21
306,50,166.0,19
307,50,173.0,17
308,50,146.0,18
309,49,120.0,15
310,49,98.0,15
311,49,88.0,18
312,49,97.0,17
313,48,79.0,15
314,48,64.0,14
315,48,71.0,14
316,48,85.0,15
317,49,95.0,17
318,49,105.0,16
319,49,122.0,16
320,47,143.0,20
321,47,166.0,22
322,46,192.0,26
323,46,219.0,26
324,45,244.0,27
325,45,273.0,28
326,44,303.0,29
327,44,334.0,30
328,45,366.0,33
329,45,398.0,31
330,45,431.0,32
331,44,414.0,30
332,44,398.0,29
333,45,365.0,30
