time,cars,wait
416,47,80.0
417,48,82.0
418,48,79.0
419,48,81.0
420,48,84.0
421,49,94.0
422,49,114.0
423,49,128.0
424,49,142.0
425,49,160.0
426,49,170.0
427,49,181.0
428,49,188.0
429,48,194.0
430,48,204.0
431,49,192.0
432,49,183.0
433,50,173.0
434,49,159.0
435,49,148.0
436,47,129.0
437,47,107.0
438,48,86.0
439,48,72.0
440,48,57.0
441,48,61.0
442,48,51.0
443,49,57.0
444,49,46.0
445,49,56.0
446,49,59.0
447,48,62.0
448,48,66.0
449,48,58.0
450,48,53.0
451,48,52.0
452,49,53.0
453,49,53.0
454,49,69.0
455,49,73.0
456,49,63.0
457,50,52.0
458,50,45.0
459,49,33.0
460,49,29.0
461,49,25.0
462,48,37.0
463,48,41.0
464,49,51.0
465,48,59.0
466,47,53.0
467,47,40.0
468,46,32.0
469,47,28.0
470,47,26.0
471,47,25.0
472,49,30.0
473,49,33.0
474,49,35.0
475,48,40.0
476,47,37.0
477,48,28.0
478,48,19.0
479,48,14.0
480,48,14.0
481,47,15.0
482,48,18.0
483,48,22.0
484,47,30.0
485,48,37.0
486,46,26.0
487,46,21.0
488,46,19.0
489,46,18.0
490,46,19.0
491,46,23.0
492,47,28.0
493,49,30.0
494,48,38.0
495,47,49.0
496,47,44.0
497,47,36.0
498,47,30.0
499,47,28.0
