time,cars,wait,queue
119,41,318.0,24
120,40,344.0,25
121,41,318.0,26
122,41,273.0,24
123,42,232.0,22
124,42,199.0,22
125,41,168.0,18
126,41,158.0,19
127,41,130.0,16
128,41,114.0,15
129,42,113.0,15
130,42,100.0,12
131,42,87.0,12
132,42,75.0,9
133,42,69.0,10
134,43,62.0,10
135,43,72.0,10
136,43,67.0,11
137,43,78.0,11
138,42,90.0,12
139,42,103.0,13
140,42,116.0,13
141,42,130.0,15
142,41,144.0,14
143,40,161.0,16
144,40,179.0,17
145,39,198.0,18
146,39,217.0,19
147,37,238.0,20
148,37,260.0,21
149,36,283.0,23
150,36,306.0,22
151,35,267.0,21
152,35,229.0,20
153,36,199.0,19
154,35,169.0,17
155,35,143.0,14
156,35,130.0,14
157,35,127.0,12
158,36,117.0,14
159,36,101.0,10
160,36,84.0,9
161,36,89.0,9
162,38,77.0,11
163,38,66.0,9
164,38,53.0,8
165,38,63.0,10
166,38,72.0,10
167,39,83.0,12
168,38,98.0,14
169,38,115.0,15
170,37,133.0,16
171,37,147.0,19
172,38,165.0,23
173,38,181.0,20
174,38,199.0,21
175,37,218.0,21
176,38,238.0,23
177,39,261.0,23
178,39,282.0,22
179,39,306.0,23
180,40,330.0,24
181,41,299.0,22
182,42,256.0,23
183,42,225.0,19
184,42,195.0,17
185,43,172.0,17
186,43,155.0,18
187,44,135.0,18
188,43,150.0,18
189,43,128.0,15
190,44,108.0,16
191,44,90.0,14
192,45,76.0,13
193,45,85.0,13
194,45,78.0,13
195,45,94.0,15
196,46,111.0,17
197,45,131.0,19
198,45,151.0,19
199,45,174.0,21
200,46,199.0,25
201,46,225.0,24
202,46,252.0,26
203,45,272.0,28
204,44,294.0,28
205,45,316.0,30
206,45,341.0,31
207,46,366.0,30
208,46,392.0,30
209,46,419.0,30
210,47,447.0,32
211,48,426.0,31
212,48,398.0,27
213,48,375.0,26
214,48,337.0,27
215,49,301.0,27
216,50,288.0,26
217,50,251.0,23
218,50,261.0,24
219,50,220.0,23
220,48,180.0,22
221,49,143.0,20
222,49,124.0,18
223,48,109.0,16
224,48,79.0,14
225,48,86.0,15
226,49,92.0,15
227,49,101.0,16
228,49,116.0,16
229,48,133.0,17
230,48,153.0,20
231,49,173.0,21
232,50,197.0,24
233,49,221.0,23
234,48,247.0,25
235,47,274.0,26
236,47,302.0,27
237,46,330.0,28
238,46,359.0,28
239,45,389.0,29
240,45,419.0,30
241,45,388.0,28
242,46,357.0,28
243,45,327.0,26
244,45,295.0,23
245,44,262.0,21
246,45,232.0,21
247,45,229.0,22
248,45,195.0,18
249,44,187.0,19
250,44,155.0,17
251,46,122.0,16
252,46,96.0,14
253,46,83.0,12
254,46,77.0,13
255,47,91.0,15
256,47,106.0,14
257,46,123.0,16
258,46,141.0,18
259,46,162.0,21
260,46,184.0,22
261,45,208.0,23
262,45,233.0,24
263,44,259.0,26
264,44,288.0,28
265,45,318.0,31
266,45,348.0,29
267,46,380.0,32
268,46,413.0,32
269,45,448.0,34
270,45,483.0,35
271,45,448.0,33
272,46,413.0,33
273,45,377.0,29
274,44,339.0,27
275,44,325.0,25
276,44,288.0,24
277,44,252.0,22
278,44,216.0,19
279,43,197.0,20
280,43,184.0,20
281,43,151.0,18
282,44,137.0,19
283,44,108.0,16
284,44,116.0,17
285,44,118.0,17
286,44,136.0,18
287,44,158.0,22
288,44,181.0,22
289,45,206.0,26
290,45,232.0,25
291,46,260.0,28
292,45,289.0,28
293,45,319.0,29
294,45,350.0,31
295,45,381.0,30
296,45,413.0,32
297,45,445.0,31
298,44,478.0,32
299,45,511.0,33
300,46,544.0,33
301,45,521.0,31
302,45,471.0,29
303,44,426.0,28
304,45,383.0,29
305,46,340.0,26
306,45,301.0,24
307,45,288.0,22
308,44,251.0,20
309,44,218.0,20
310,44,194.0,20
311,44,189.0,21
312,44,181.0,20
313,45,152.0,20
314,45,126.0,19
315,45,145.0,19
316,45,142.0,19
317,45,162.0,21
318,46,184.0,22
319,46,209.0,24
320,47,235.0,26
321,47,263.0,27
322,47,293.0,30
323,46,324.0,30
324,46,356.0,31
325,46,389.0,33
326,46,422.0,32
327,46,456.0,34
328,46,490.0,33
329,45,524.0,33
330,46,558.0,34
331,45,539.0,32
332,46,491.0,31
333,45,441.0,27
334,45,392.0,24
335,46,346.0,24
336,45,305.0,22
337,45,288.0,22
338,44,266.0,22
339,44,254.0,21
340,45,218.0,21
341,45,194.0,19
342,44,158.0,18
343,44,149.0,17
344,45,136.0,19
345,45,133.0,19
346,44,130.0,19
347,44,152.0,22
348,44,174.0,21
349,45,198.0,25
350,45,224.0,25
351,45,250.0,25
352,45,280.0,30
353,45,310.0,30
354,45,342.0,31
355,45,375.0,32
356,46,408.0,33
357,45,441.0,32
358,45,474.0,33
359,45,508.0,33
360,44,542.0,33
361,44,523.0,32
362,44,476.0,30
363,44,430.0,28
364,44,386.0,26
365,43,340.0,23
366,44,323.0,23
367,44,279.0,21
368,44,260.0,19
369,44,230.0,18
370,44,188.0,16
371,43,149.0,13
372,43,112.0,11
373,43,120.0,12
374,43,90.0,12
375,44,79.0,13
376,44,69.0,12
377,43,83.0,14
378,43,97.0,14
379,44,114.0,17
380,45,133.0,19
381,45,154.0,21
382,45,177.0,22
383,44,202.0,24
384,45,228.0,26
385,45,256.0,28
386,45,283.0,27
387,45,311.0,28
388,45,340.0,28
389,45,371.0,30
390,46,403.0,31
391,45,363.0,29
392,45,326.0,30
393,44,290.0,27
394,45,275.0,27
395,45,244.0,27
396,45,209.0,22
397,45,175.0,18
398,46,182.0,21
399,46,154.0,18
400,47,128.0,18
401,47,103.0,16
402,47,77.0,12
403,47,79.0,15
404,47,59.0,15
405,48,69.0,15
406,48,84.0,16
407,47,101.0,19
408,47,116.0,17
409,47,133.0,18
410,48,150.0,18
411,48,168.0,18
412,46,188.0,20
413,46,208.0,21
414,46,230.0,23
415,45,252.0,22
416,44,275.0,23
417,44,298.0,23
418,43,321.0,24
419,42,346.0,24
420,42,372.0,25
421,40,347.0,23
422,40,320.0,24
423,40,292.0,22
424,40,263.0,20
425,40,232.0,17
426,40,203.0,16
427,40,174.0,18
428,41,146.0,17
429,40,119.0,14
430,40,95.0,13
431,39,91.0,12
432,41,103.0,15
433,41,77.0,10
434,41,67.0,10
435,41,78.0,11
436,41,89.0,11
437,42,100.0,13
438,42,112.0,12
439,43,126.0,14
440,43,140.0,13
441,43,155.0,15
442,44,171.0,17
443,43,187.0,15
444,43,206.0,19
445,42,227.0,20
446,42,248.0,21
447,43,272.0,24
448,43,296.0,24
449,43,321.0,25
450,44,347.0,26
451,43,307.0,25
452,44,267.0,24
453,43,230.0,23
454,44,190.0,20
455,43,160.0,20
456,44,133.0,19
457,44,109.0,19
458,44,110.0,18
459,45,98.0,20
460,44,95.0,17
461,44,96.0,18
462,44,91.0,16
463,44,90.0,16
464,45,104.0,18
465,45,121.0,16
466,45,143.0,20
467,44,152.0,20
468,44,158.0,21
469,46,166.0,25
470,46,177.0,23
471,46,189.0,23
472,45,202.0,23
473,46,217.0,24
474,47,242.0,26
475,47,258.0,24
476,47,276.0,24
477,48,293.0,24
478,49,310.0,24
479,49,328.0,23
480,49,343.0,21
481,49,308.0,19
482,49,275.0,19
483,48,244.0,20
484,48,213.0,17
485,48,186.0,18
486,48,162.0,17
487,48,143.0,17
488,47,126.0,15
489,46,122.0,16
490,44,107.0,16
491,45,92.0,15
492,46,81.0,15
493,46,93.0,16
494,46,112.0,18
495,47,133.0,21
496,46,152.0,19
497,47,175.0,24
498,47,199.0,23
499,46,225.0,26
