time,cars,wait
399,47,492.0
400,47,526.0
401,47,561.0
402,47,596.0
403,48,568.0
404,47,539.0
405,47,487.0
406,46,439.0
407,46,392.0
408,46,395.0
409,46,347.0
410,45,303.0
411,45,283.0
412,44,240.0
413,45,201.0
414,45,190.0
415,45,162.0
416,45,125.0
417,45,123.0
418,46,122.0
419,46,142.0
420,46,165.0
421,46,190.0
422,46,215.0
423,48,243.0
424,47,273.0
425,46,307.0
426,46,341.0
427,48,357.0
428,47,370.0
429,47,381.0
430,46,393.0
431,47,405.0
432,48,416.0
433,48,429.0
434,48,443.0
435,48,456.0
436,49,469.0
437,49,497.0
438,49,450.0
439,49,400.0
440,49,351.0
441,50,312.0
442,50,274.0
443,49,267.0
444,48,230.0
445,48,196.0
446,49,164.0
447,49,135.0
448,48,125.0
449,48,98.0
450,48,75.0
451,49,92.0
452,49,112.0
453,49,132.0
454,50,154.0
455,50,182.0
456,50,209.0
457,49,240.0
458,49,271.0
459,49,305.0
460,49,341.0
461,49,377.0
462,48,414.0
463,48,451.0
464,48,488.0
465,48,525.0
466,47,562.0
467,47,599.0
468,46,636.0
469,46,673.0
470,47,710.0
471,46,747.0
472,46,784.0
473,46,759.0
474,47,703.0
475,46,647.0
476,45,591.0
477,45,561.0
478,44,500.0
479,45,435.0
480,45,397.0
481,44,362.0
482,44,297.0
483,44,230.0
484,44,164.0
485,44,121.0
486,44,81.0
487,45,64.0
488,45,75.0
489,44,86.0
490,44,99.0
491,44,115.0
492,46,132.0
493,46,150.0
494,45,170.0
495,44,192.0
496,44,215.0
497,43,239.0
498,43,263.0
499,42,288.0
